,Imagem,FEX-esperada,FEX-detectada,Tempo
683,2919,disgust,disgust,0.49476359999971464
684,2923,disgust,disgust,0.4894306000001052
685,2925,disgust,angry,0.5075830000000678
686,2952,disgust,disgust,0.47950760000003356
687,2954,disgust,angry,0.46039410000003045
688,295,disgust,neutral,0.5241338999999243
689,2963,disgust,sad,0.48347160000002987
690,2973,disgust,angry,0.45236260000001494
691,2979,disgust,disgust,0.4429393999998865
692,2992,disgust,angry,0.47378729999991265
693,2993,disgust,angry,0.46741320000000997
694,3005,disgust,disgust,0.4789107999999942
695,300,disgust,disgust,0.45539300000018557
696,3015,disgust,disgust,0.4309905999998591
697,3021,disgust,surprise,0.47134319999986474
698,3025,disgust,angry,0.48161549999986164
699,303,disgust,angry,0.5164378999998007
700,305,disgust,angry,0.5207335999998577
701,3074,disgust,angry,0.45063770000024306
702,307,disgust,neutral,0.4766400000003159
703,3081,disgust,disgust,0.5240386000000399
704,3094,disgust,disgust,0.5238693999999668
705,309,disgust,disgust,0.48289589999967575
706,3110,disgust,disgust,0.4996462999997675
707,3119,disgust,disgust,0.5251277000002119
708,3124,disgust,sad,0.4856376000002456
709,3126,disgust,angry,0.47767720000001646
710,314,disgust,disgust,0.45575830000007045
711,3153,disgust,angry,0.4846239000003152
712,3160,disgust,angry,0.47784390000015264
713,3170,disgust,disgust,0.527336600000126
714,318,disgust,angry,0.4632736999997178
715,3232,disgust,disgust,0.49854310000000623
716,3239,disgust,angry,0.48923080000031405
717,3242,disgust,fear,0.5109012999996594
718,3243,disgust,neutral,0.4549363999999514
719,3248,disgust,disgust,0.56682869999986
720,3255,disgust,disgust,0.5428016999999272
721,3263,disgust,disgust,0.4798823999999513
722,3271,disgust,disgust,0.5073629999997138
723,3272,disgust,disgust,0.48824869999998555
724,3284,disgust,neutral,0.5000180000001819
725,328,disgust,surprise,0.5350281999999424
726,3311,disgust,disgust,0.5046475000003738
727,3323,disgust,disgust,0.470216100000016
728,3334,disgust,disgust,0.4497065000000475
729,3344,disgust,disgust,0.5143623999997544
730,3355,disgust,disgust,0.5010056999999506
731,3368,disgust,angry,0.4874619000001985
732,3378,disgust,disgust,0.4635600000001432
733,3382,disgust,disgust,0.5864802999999483
734,338,disgust,disgust,0.5014031999999133
735,3393,disgust,disgust,0.47202000000015687
736,3402,disgust,happy,0.4653997000000345
737,3414,disgust,disgust,0.47187940000003437
738,3415,disgust,angry,0.4766395999999986
739,3455,disgust,happy,0.5242071000002397
740,3458,disgust,neutral,0.45174939999969865
741,3489,disgust,fear,0.5008351999999832
742,3497,disgust,neutral,0.44775250000020606
743,3535,disgust,disgust,0.5145794000000024
744,353,disgust,neutral,0.4562574000001405
745,3541,disgust,sad,0.5707351999999446
746,3551,disgust,disgust,0.4682703999997102
747,3555,disgust,angry,0.453990800000156
748,355,disgust,disgust,0.4474612000003617
749,3567,disgust,disgust,0.5159975999999915
750,3570,disgust,neutral,0.5005421999999271
751,3576,disgust,sad,0.5232142999998359
752,3578,disgust,angry,0.4723582000001443
753,3579,disgust,angry,0.5092051999999967
754,3587,disgust,disgust,0.48526129999982004
755,363,disgust,surprise,0.49186310000004596
756,3658,disgust,disgust,0.49475470000015775
757,3664,disgust,angry,0.4385302999999112
758,366,disgust,disgust,0.47432149999985995
759,3673,disgust,disgust,0.513176299999941
760,3675,disgust,fear,0.4977570000000924
761,3676,disgust,angry,0.48180649999994785
762,3682,disgust,disgust,0.4878614000003836
763,3684,disgust,disgust,0.5147895000000062
764,3702,disgust,angry,0.5502799000000778
765,3707,disgust,sad,0.4803044000000227
766,370,disgust,angry,0.48658400000022084
767,3713,disgust,disgust,0.49417600000015227
768,3715,disgust,disgust,0.5142133999997895
769,3725,disgust,sad,0.5023416999997607
770,372,disgust,fear,0.4580793000000085
771,373,disgust,disgust,0.4877926999997726
772,3741,disgust,angry,0.4909992999996575
773,3754,disgust,disgust,0.49869940000007773
774,3758,disgust,sad,0.5739094999998997
775,3762,disgust,disgust,0.4845159000001331
776,3769,disgust,angry,0.48199179999983244
777,3814,disgust,disgust,0.4925602999996954
778,381,disgust,angry,0.48730680000016946
779,3822,disgust,disgust,0.5049497999998493
780,3835,disgust,disgust,0.46129170000040176
781,3867,disgust,disgust,0.48093010000002323
782,3873,disgust,disgust,0.48275729999977557
783,3879,disgust,happy,0.5210839000001215
784,3884,disgust,angry,0.5186526999996204
785,389,disgust,neutral,0.46923819999983607
786,38,disgust,fear,0.5295509000002312
787,3902,disgust,angry,0.5223203000000467
788,3917,disgust,disgust,0.5158882000000631
789,3933,disgust,sad,0.4638918000000558
790,3939,disgust,angry,0.5412762000000839
791,3940,disgust,disgust,0.48816149999993286
792,3964,disgust,disgust,0.49752699999999095
793,398,disgust,neutral,0.45379010000033304
794,399,disgust,angry,0.538212299999941
795,4001,disgust,angry,0.4437823000002936
796,4035,disgust,surprise,0.4698395000000346
797,4043,disgust,disgust,0.5070197999998527
798,4054,disgust,neutral,0.4604487000001427
799,4068,disgust,disgust,0.4679628000003504
800,406,disgust,sad,0.5274302000002535
801,4074,disgust,happy,0.5460995000003095
802,4075,disgust,happy,0.48019760000033784
803,4076,disgust,disgust,0.5057220000003326
804,4084,disgust,disgust,0.5052141999999549
805,4106,disgust,disgust,0.5087790000002315
806,4111,disgust,disgust,0.5067113000000063
807,4112,disgust,neutral,0.5058653999999478
808,4120,disgust,sad,0.49643630000036865
809,4123,disgust,disgust,0.4960971000000427
810,4128,disgust,disgust,0.4637542999998914
811,4132,disgust,disgust,0.4600988000001962
812,4151,disgust,disgust,0.5388231000001724
813,4158,disgust,disgust,0.515848399999868
814,4161,disgust,happy,0.47333119999984774
815,4170,disgust,sad,0.44743900000003123
816,4179,disgust,disgust,0.48834939999960625
817,4185,disgust,disgust,0.478527799999938
818,4191,disgust,disgust,0.48724429999992935
819,4204,disgust,disgust,0.5386695999995936
820,420,disgust,disgust,0.48525640000025305
821,4219,disgust,disgust,0.502155700000003
822,424,disgust,angry,0.50542170000017
823,4256,disgust,neutral,0.49657859999979337
824,4261,disgust,disgust,0.4609035999997104
825,4268,disgust,sad,0.45555590000003576
826,4269,disgust,angry,0.5243300000001909
827,429,disgust,disgust,0.5052589000001717
828,4306,disgust,sad,0.5291892999998709
829,4314,disgust,happy,0.46502979999968375
830,4315,disgust,disgust,0.5042803000001186
831,4340,disgust,disgust,0.49536180000040986
832,434,disgust,happy,0.4862971999996262
833,4361,disgust,disgust,0.47849379999979647
834,4367,disgust,disgust,0.4991540000000896
835,4371,disgust,happy,0.4651432000000568
836,4383,disgust,angry,0.49434560000008787
837,4387,disgust,angry,0.5776067000001603
838,4388,disgust,sad,0.49661650000007285
839,4427,disgust,sad,0.4473724999998012
840,4435,disgust,disgust,0.4717153000001417
841,4444,disgust,neutral,0.45473070000025473
842,4450,disgust,disgust,0.5132649000001948
843,4453,disgust,disgust,0.45631449999973484
844,4460,disgust,angry,0.48250629999984085
845,4473,disgust,angry,0.4938618999999562
846,4478,disgust,disgust,0.5120653999997558
847,4483,disgust,sad,0.4832456999997703
848,4489,disgust,neutral,0.4730426000000989
849,4492,disgust,surprise,0.4621600999998918
850,4499,disgust,disgust,0.4674334000001181
851,4504,disgust,disgust,0.5433582999999089
852,451,disgust,disgust,0.466739299999972
853,4523,disgust,happy,0.5201378000001569
854,4534,disgust,disgust,0.4946721000001162
855,4538,disgust,surprise,0.469544400000359
856,4548,disgust,disgust,0.5004684000000452
857,455,disgust,disgust,0.5703703999997742
858,4569,disgust,disgust,0.46387830000003305
859,4577,disgust,angry,0.5211236000000099
860,459,disgust,disgust,0.46388100000012855
861,4642,disgust,disgust,0.5299970999999459
862,4663,disgust,angry,0.4740399000002071
863,4665,disgust,disgust,0.44868799999994735
864,466,disgust,fear,0.46518449999985023
865,467,disgust,surprise,0.4943714999999429
866,4685,disgust,disgust,0.47476640000013504
867,468,disgust,happy,0.4882743000002847
868,469,disgust,disgust,0.47732670000004873
869,4727,disgust,disgust,0.48861759999999776
870,4728,disgust,sad,0.4780541000000085
871,4734,disgust,disgust,0.47107640000012907
872,474,disgust,angry,0.5179137000000082
873,4755,disgust,disgust,0.456486699999914
874,4757,disgust,angry,0.483163599999898
875,4767,disgust,disgust,0.502212999999756
876,4772,disgust,disgust,0.4387007000000267
877,4815,disgust,disgust,0.4762602999999217
878,4823,disgust,happy,0.48603769999999713
879,4825,disgust,disgust,0.4966768000003867
880,4827,disgust,angry,0.5406117000002268
881,4853,disgust,sad,0.48555430000033084
882,4860,disgust,angry,0.5125076999997873
883,4864,disgust,sad,0.4526396000001114
884,4872,disgust,disgust,0.545955000000049
885,4879,disgust,disgust,0.4820926999996118
886,4880,disgust,disgust,0.49283650000006674
887,4882,disgust,disgust,0.4783743999996659
888,4883,disgust,disgust,0.5406460999997762
889,4910,disgust,angry,0.5200619000002007
890,4931,disgust,happy,0.5078318000000763
891,4946,disgust,surprise,0.6069871999998213
892,4951,disgust,disgust,0.5006352999998853
893,4957,disgust,angry,0.5243144999999458
894,4963,disgust,sad,0.4863046000000395
895,4979,disgust,angry,0.4858540999998695
896,497,disgust,neutral,0.5028128999997534
897,4994,disgust,disgust,0.4714920000001257
898,5002,disgust,sad,0.4649752999998782
899,5004,disgust,disgust,0.5905084999999417
900,5009,disgust,sad,0.5044486000001598
901,5017,disgust,angry,0.5003630000001067
902,5020,disgust,disgust,0.5633526000001439
903,5024,disgust,disgust,0.44284830000015063
904,5038,disgust,angry,0.5509133000000475
905,5042,disgust,neutral,0.471865600000001
906,5069,disgust,sad,0.49557529999992767
907,5081,disgust,angry,0.478288799999973
908,5083,disgust,sad,0.4624727999998868
909,508,disgust,disgust,0.47790230000009615
910,510,disgust,angry,0.5205353000001196
911,5136,disgust,fear,0.4606352999999217
912,5143,disgust,sad,0.531119100000069
913,5154,disgust,disgust,0.4483738000003541
914,5156,disgust,disgust,0.4589857999999367
915,5157,disgust,angry,0.5093834999997853
916,5172,disgust,surprise,0.46201330000030794
917,5173,disgust,disgust,0.4638887999999497
918,5186,disgust,disgust,0.46779789999982313
919,5200,disgust,disgust,0.4848077000001467
920,5227,disgust,disgust,0.48049249999985477
921,5244,disgust,disgust,0.5060616000000664
922,5255,disgust,disgust,0.47606339999992997
923,5266,disgust,angry,0.5185943000001316
924,5274,disgust,disgust,0.5230092000001605
925,5297,disgust,disgust,0.4783075000000281
926,530,disgust,disgust,0.5342141999999512
927,5332,disgust,sad,0.5462495000001582
928,5336,disgust,disgust,0.512331500000073
929,5343,disgust,sad,0.520128399999976
930,5349,disgust,surprise,0.46415410000008706
931,5354,disgust,disgust,0.48227540000016234
932,5365,disgust,disgust,0.4811792999998943
933,5367,disgust,disgust,0.42853580000019065
934,5371,disgust,disgust,0.4981705000000147
935,5374,disgust,angry,0.45611959999996543
936,5385,disgust,angry,0.5339905999999246
937,5393,disgust,disgust,0.48739789999990535
938,539,disgust,angry,0.47036489999982223
939,5406,disgust,neutral,0.48517889999993713
940,5425,disgust,surprise,0.49337930000001506
941,5426,disgust,neutral,0.43717830000014146
942,5437,disgust,disgust,0.4698492000002261
943,5442,disgust,fear,0.4519126000000142
944,5456,disgust,angry,0.46743160000005446
945,5457,disgust,angry,0.4950460000000021
946,5468,disgust,disgust,0.5187997000002724
947,5474,disgust,angry,0.452142399999957
948,5479,disgust,disgust,0.48350029999983235
949,5483,disgust,angry,0.4804101999998238
950,5486,disgust,disgust,0.46044060000031095
951,5487,disgust,fear,0.5248791999997593
952,560,disgust,disgust,0.4495025999999598
953,568,disgust,disgust,0.47304659999963405
954,579,disgust,neutral,0.4507226000000628
955,591,disgust,disgust,0.46394699999973454
956,601,disgust,angry,0.4659033000002637
957,617,disgust,disgust,0.495662700000139
958,618,disgust,angry,0.506480399999873
959,626,disgust,neutral,0.506746099999873
960,642,disgust,disgust,0.517801700000291
961,64,disgust,angry,0.48986070000000836
962,65,disgust,happy,0.4741291000000274
963,666,disgust,disgust,0.5309206000001723
964,685,disgust,angry,0.5139993000002505
965,700,disgust,disgust,0.45927849999998216
966,702,disgust,disgust,0.4639686000000438
967,70,disgust,disgust,0.4777607999999418
968,712,disgust,neutral,0.48866359999965425
969,733,disgust,disgust,0.49448609999990367
970,73,disgust,surprise,0.5060545999999704
971,748,disgust,happy,0.5145508000000518
972,752,disgust,angry,0.47753119999970295
973,758,disgust,angry,0.4424592999998822
974,776,disgust,disgust,0.5205016999998406
975,786,disgust,disgust,0.4341190000000097
976,787,disgust,angry,0.521109400000114
977,789,disgust,fear,0.48798640000040905
978,792,disgust,disgust,0.45709000000033484
979,798,disgust,sad,0.5043282999999974
980,7,disgust,disgust,0.5193474000002425
981,814,disgust,angry,0.49357229999986885
982,818,disgust,happy,0.44084810000003927
983,825,disgust,angry,0.5053069000000505
984,837,disgust,disgust,0.4684378000001743
985,845,disgust,neutral,0.47120950000044104
986,854,disgust,angry,0.5022814999997536
987,861,disgust,neutral,0.5082837999998446
988,885,disgust,angry,0.4815426000000116
989,899,disgust,disgust,0.46363719999999375
990,902,disgust,angry,0.5082751999998436
991,907,disgust,fear,0.48525919999974576
992,931,disgust,disgust,0.46284779999996317
993,944,disgust,neutral,0.4937850999999682
994,950,disgust,neutral,0.5042657000003601
995,959,disgust,angry,0.4968055999997887
996,962,disgust,disgust,0.5278509999998278
997,976,disgust,angry,0.49713029999975333
998,977,disgust,happy,0.45602610000014465
999,992,disgust,angry,0.48370349999959217
1000,1002,fear,fear,0.45390790000010384
1001,1011,fear,fear,0.5058060000001205
1002,1021,fear,angry,0.5512610000000677
1003,1030,fear,disgust,0.5042496999999457
1004,1033,fear,angry,0.48262060000024576
1005,1037,fear,fear,0.45481599999993705
1006,1048,fear,surprise,0.44986500000004526
1007,1060,fear,fear,0.4979521999998724
1008,1092,fear,angry,0.4762775999997757
1009,1115,fear,fear,0.5315800000003037
1010,1116,fear,surprise,0.468367699999817
1011,113,fear,surprise,0.4718984000001001
1012,1143,fear,fear,0.5200691999998526
1013,1144,fear,neutral,0.5466129999999794
1014,1145,fear,neutral,0.49022910000030606
1015,1151,fear,angry,0.45478300000013405
1016,1152,fear,neutral,0.5030783000001975
1017,1157,fear,fear,0.5354219999999259
1018,1165,fear,surprise,0.6448970000001282
1019,1170,fear,angry,0.6588624000000891
1020,1172,fear,disgust,0.5822551999999632
1021,1174,fear,fear,0.5230059000000438
1022,1176,fear,fear,0.5232971000000362
1023,1193,fear,disgust,0.5000629999999546
1024,1204,fear,fear,0.48485719999962384
1025,1209,fear,fear,0.45581129999982295
1026,121,fear,surprise,0.44774809999989884
1027,1256,fear,neutral,0.4903158999995867
1028,1268,fear,sad,0.5383406000000832
1029,1269,fear,neutral,0.44264250000014727
1030,1294,fear,fear,0.4808533999998872
1031,1306,fear,fear,0.5416158999996696
1032,1307,fear,sad,0.49245410000003176
1033,1308,fear,neutral,0.4909736999998131
1034,1351,fear,fear,0.5014042000002519
1035,1352,fear,fear,0.5120913999999175
1036,1363,fear,fear,0.5379858999999669
1037,1376,fear,disgust,0.4656731000000036
1038,1387,fear,fear,0.48098350000009304
1039,1403,fear,fear,0.4886163999999553
1040,1419,fear,sad,0.4858830999996826
1041,1430,fear,fear,0.4553875000001426
1042,1439,fear,neutral,0.4892823000000135
1043,1442,fear,sad,0.46596969999973226
1044,1445,fear,surprise,0.4411643000003096
1045,1449,fear,angry,0.5090908999995918
1046,1453,fear,surprise,0.5036685000000034
1047,1463,fear,fear,0.46006530000022394
1048,1465,fear,surprise,0.4623811999999816
1049,1478,fear,sad,0.46683870000015304
1050,1486,fear,neutral,0.4738766000000396
1051,1496,fear,fear,0.4677761000002647
1052,1500,fear,surprise,0.45743769999990036
1053,1507,fear,angry,0.4574864000001071
1054,1515,fear,angry,0.4725929000001088
1055,1520,fear,neutral,0.4749781000000439
1056,1529,fear,fear,0.49226950000002034
1057,1535,fear,fear,0.4929025000001275
1058,1557,fear,surprise,0.4329450000000179
1059,155,fear,fear,0.48463670000001
1060,1586,fear,fear,0.5015255999996953
1061,1588,fear,surprise,0.46169719999988956
1062,1595,fear,sad,0.48647929999970074
1063,1598,fear,fear,0.5048224000001937
1064,1622,fear,sad,0.5173405000000457
1065,162,fear,fear,0.504694699999618
1066,1631,fear,neutral,0.5187623000001622
1067,1641,fear,surprise,0.43107640000016545
1068,1649,fear,surprise,0.5157044000002315
1069,1657,fear,fear,0.53518750000012
1070,1659,fear,fear,0.4749223999997412
1071,1687,fear,angry,0.49634040000000823
1072,1699,fear,sad,0.4485304999998334
1073,1704,fear,disgust,0.5129736999997476
1074,1720,fear,surprise,0.4835844999997789
1075,1746,fear,fear,0.48717420000002676
1076,174,fear,neutral,0.464398699999947
1077,175,fear,fear,0.5169146000002911
1078,1762,fear,sad,0.47488990000010745
1079,1763,fear,surprise,0.4861565999999584
1080,1772,fear,angry,0.4972917000000052
1081,177,fear,sad,0.4753307999999379
1082,1780,fear,fear,0.49808970000003683
1083,1787,fear,fear,0.47427369999968505
1084,1794,fear,disgust,0.4693664000001263
1085,1798,fear,disgust,0.512900400000035
1086,17,fear,fear,0.5062625999999
1087,1809,fear,surprise,0.5094772000002195
1088,181,fear,surprise,0.45189909999999145
1089,1826,fear,fear,0.44275770000012926
1090,1833,fear,fear,0.47884030000022904
1091,1834,fear,sad,0.4882222000001093
1092,1840,fear,fear,0.4812931000001299
1093,1841,fear,sad,0.4613386000000901
1094,1845,fear,surprise,0.508389999999963
1095,1847,fear,neutral,0.48326959999985775
1096,1854,fear,fear,0.45654949999970995
1097,1897,fear,happy,0.502282699999796
1098,1942,fear,fear,0.45719529999996666
1099,1943,fear,fear,0.5125470000002679
1100,1947,fear,disgust,0.507367499999873
1101,1956,fear,neutral,0.5310101999998551
1102,1964,fear,neutral,0.5275516000001517
1103,196,fear,surprise,0.4504578999999467
1104,1985,fear,sad,0.5049698999996508
1105,198,fear,fear,0.45342929999969783
1106,1991,fear,fear,0.5195447999999487
1107,2004,fear,fear,0.5054494000000886
1108,2005,fear,fear,0.45247599999993326
1109,2007,fear,fear,0.5097313999999642
1110,204,fear,fear,0.4684173999999075
1111,205,fear,fear,0.5066272999997636
1112,2063,fear,disgust,0.4610136999999668
1113,2073,fear,surprise,0.510037999999895
1114,2082,fear,sad,0.5092208999999457
1115,208,fear,neutral,0.4896557000001849
1116,2110,fear,angry,0.5175858999996308
1117,2116,fear,angry,0.4587461999999505
1118,2125,fear,sad,0.4459771000001638
1119,2126,fear,sad,0.4869367000001148
1120,2135,fear,fear,0.4528838999999607
1121,2137,fear,fear,0.5584977999997136
1122,2138,fear,fear,0.470292900000004
1123,213,fear,fear,0.4653002000000015
1124,2144,fear,surprise,0.4778911000003063
1125,2145,fear,fear,0.4911749000002601
1126,2155,fear,surprise,0.4476417000000765
1127,215,fear,fear,0.5203581999999187
1128,2166,fear,disgust,0.5421496999997544
1129,2178,fear,fear,0.47329030000037164
1130,2180,fear,neutral,0.435780799999975
1131,2193,fear,angry,0.46801929999992353
1132,2233,fear,fear,0.5381631999998717
1133,2235,fear,fear,0.46876689999999144
1134,2254,fear,fear,0.5519139999996696
1135,2262,fear,surprise,0.42589889999999286
1136,2263,fear,fear,0.4937041000002864
1137,2275,fear,neutral,0.4561297000000195
1138,2279,fear,angry,0.5437308000000485
1139,227,fear,fear,0.457018799999787
1140,2284,fear,fear,0.4867346000000907
1141,2356,fear,fear,0.4693323000001328
1142,2365,fear,sad,0.50795590000007
1143,2366,fear,fear,0.49072290000003704
1144,2377,fear,fear,0.5175430000003871
1145,2380,fear,surprise,0.48839090000001306
1146,23,fear,fear,0.45536519999996017
1147,2400,fear,angry,0.4432630000001154
1148,2424,fear,fear,0.48570189999963986
1149,2425,fear,fear,0.5148113999998714
1150,2426,fear,angry,0.4968922000002749
1151,2439,fear,surprise,0.46934020000026067
1152,2447,fear,surprise,0.45188139999982013
1153,2456,fear,fear,0.4902655999999297
1154,2467,fear,fear,0.5023756999999023
1155,2480,fear,fear,0.5666628999997556
1156,2493,fear,fear,0.4502378000001954
1157,2494,fear,sad,0.43454220000012356
1158,2496,fear,surprise,0.4851638999998613
1159,2511,fear,sad,0.5258172999997441
1160,2512,fear,fear,0.5328022999997302
1161,2526,fear,neutral,0.4787483999998585
1162,2541,fear,angry,0.44892780000009225
1163,2559,fear,fear,0.5233566000001701
1164,2574,fear,neutral,0.44113389999984065
1165,2578,fear,fear,0.4731424000001425
1166,2582,fear,neutral,0.5044127999999546
1167,2597,fear,surprise,0.4829437000003054
1168,25,fear,neutral,0.4713480000000345
1169,265,fear,fear,0.4700010999999904
1170,2671,fear,angry,0.46502079999982016
1171,2673,fear,surprise,0.496726000000308
1172,2685,fear,surprise,0.45955400000002555
1173,2691,fear,fear,0.5265609000002769
1174,2706,fear,fear,0.4772112999999081
1175,2708,fear,surprise,0.5161699999998746
1176,2726,fear,surprise,0.5186819000000469
1177,2740,fear,fear,0.525125300000127
1178,2741,fear,surprise,0.5128072000002248
1179,2748,fear,fear,0.49679980000018986
1180,2753,fear,fear,0.4819780000002538
1181,2790,fear,surprise,0.4656122999999752
1182,2791,fear,fear,0.5079611000001023
1183,2793,fear,fear,0.5283140000001367
1184,2798,fear,neutral,0.48682529999996405
1185,2807,fear,fear,0.517871500000183
1186,2810,fear,fear,0.45591779999995197
1187,282,fear,sad,0.4656489000003603
1188,2833,fear,fear,0.4520684999997684
1189,2835,fear,sad,0.462915200000225
1190,2852,fear,angry,0.5106623000001491
1191,2859,fear,fear,0.49498140000014246
1192,2860,fear,sad,0.45972699999992983
1193,2864,fear,surprise,0.46854949999988094
1194,2875,fear,surprise,0.475289999999859
1195,2876,fear,neutral,0.4802798000000621
1196,2886,fear,surprise,0.4735233999999764
1197,2902,fear,surprise,0.5583878000002187
1198,2912,fear,surprise,0.4772024000003512
1199,2937,fear,fear,0.4999438999998347
1200,2939,fear,happy,0.4915436999999656
1201,2940,fear,sad,0.44901930000014545
1202,2998,fear,surprise,0.5595333000001119
1203,299,fear,disgust,0.5718840999998065
1204,2,fear,surprise,0.5048420000002807
1205,3017,fear,fear,0.5174371000002793
1206,3039,fear,surprise,0.44765479999978197
1207,3047,fear,fear,0.4656059000003552
1208,3049,fear,sad,0.4888922999998613
1209,3054,fear,fear,0.45069280000006984
1210,3098,fear,disgust,0.5117520999997396
1211,3114,fear,fear,0.4743591000001288
1212,3117,fear,happy,0.46237040000005436
1213,3125,fear,fear,0.4616704000000027
1214,312,fear,surprise,0.5246047999999064
1215,3134,fear,fear,0.4960542000003443
1216,3143,fear,surprise,0.47069310000006226
1217,3146,fear,fear,0.4603252000001703
1218,3159,fear,surprise,0.4869229999999334
1219,3164,fear,fear,0.5024599000003036
1220,3168,fear,fear,0.47456929999998465
1221,316,fear,surprise,0.5556547000001046
1222,3190,fear,fear,0.5102146999997785
1223,3196,fear,fear,0.4850549000002502
1224,3210,fear,fear,0.48366589999977805
1225,3221,fear,surprise,0.4416258999999627
1226,3224,fear,sad,0.44777730000032534
1227,3261,fear,fear,0.5144377000001441
1228,3265,fear,surprise,0.46903759999986505
1229,3278,fear,surprise,0.4698247999999694
1230,3301,fear,surprise,0.4681132999999136
1231,3302,fear,sad,0.5287985999998455
1232,3303,fear,angry,0.5149667000000591
1233,3314,fear,fear,0.45694420000018
1234,3352,fear,surprise,0.4997567999998864
1235,3362,fear,fear,0.4669234000002689
1236,3363,fear,angry,0.4495732999998836
1237,3372,fear,fear,0.5053161999999247
1238,3373,fear,surprise,0.4541738000002624
1239,3386,fear,fear,0.5248919000000569
1240,3390,fear,surprise,0.466447799999969
1241,3404,fear,fear,0.5222296000001734
1242,341,fear,angry,0.44456529999979466
1243,3425,fear,fear,0.4503445999998803
1244,3427,fear,fear,0.49210190000030707
1245,3435,fear,angry,0.4844785000000229
1246,3440,fear,surprise,0.4636577999999645
1247,3448,fear,surprise,0.49589519999972254
1248,3460,fear,fear,0.4528586000001269
1249,3463,fear,angry,0.4907727999998315
1250,3466,fear,surprise,0.525489799999832
1251,3478,fear,surprise,0.5106771999999182
1252,3488,fear,fear,0.5051257000000078
1253,3501,fear,fear,0.5454549999999472
1254,3506,fear,fear,0.4823434999998426
1255,3512,fear,sad,0.515507599999637
1256,3513,fear,surprise,0.47448339999982636
1257,3515,fear,surprise,0.5455900000001748
1258,3517,fear,neutral,0.4933071000000382
1259,3521,fear,fear,0.5656105000002754
1260,3542,fear,fear,0.4731541000001016
1261,3544,fear,surprise,0.4594254000003275
1262,3548,fear,surprise,0.4840118000001894
1263,3583,fear,fear,0.4616989000001013
1264,3593,fear,fear,0.44523119999985283
1265,3597,fear,sad,0.48011910000013813
1266,3605,fear,sad,0.4718613000000005
1267,3608,fear,surprise,0.48922650000031354
1268,3627,fear,fear,0.4700825999998415
1269,364,fear,fear,0.482839100000092
1270,3670,fear,sad,0.5149752000002081
1271,3672,fear,happy,0.5322198999997454
1272,3679,fear,fear,0.4652412999998887
1273,3698,fear,fear,0.509491700000126
1274,3711,fear,sad,0.4746400999997604
1275,3728,fear,angry,0.5124884000001657
1276,3748,fear,surprise,0.4844499000000724
1277,3751,fear,disgust,0.49038249999966865
1278,3767,fear,surprise,0.5003162000002703
1279,3788,fear,surprise,0.486254899999949
1280,3791,fear,fear,0.48913549999997485
1281,3804,fear,fear,0.44980500000019674
1282,3828,fear,angry,0.5152829000003294
1283,3831,fear,surprise,0.4868289000000914
1284,3839,fear,fear,0.49558840000008786
1285,3850,fear,surprise,0.5105389999998806
1286,385,fear,surprise,0.4927935000000616
1287,3866,fear,sad,0.43712120000009236
1288,3874,fear,sad,0.48619430000007924
1289,3875,fear,neutral,0.5052893000001859
1290,3883,fear,sad,0.48716560000002573
1291,3886,fear,disgust,0.47986469999978
1292,3888,fear,surprise,0.5068123000000924
1293,3906,fear,sad,0.515340500000093
1294,3925,fear,fear,0.5113092999999935
1295,3927,fear,surprise,0.5104195999997501
1296,394,fear,disgust,0.5156600000000253
1297,3954,fear,surprise,0.49277269999993223
1298,395,fear,surprise,0.49036290000003646
1299,400,fear,surprise,0.5492790999996942
1300,4034,fear,surprise,0.48517230000015843
1301,403,fear,angry,0.5889360999999553
1302,4050,fear,fear,0.5316899999997986
1303,4055,fear,neutral,0.46698909999986427
1304,4060,fear,surprise,0.4638769000002867
1305,4065,fear,angry,0.4773215000000164
1306,4086,fear,sad,0.4901369999997769
1307,4088,fear,fear,0.4483234999997876
1308,410,fear,fear,0.47004000000015367
1309,4114,fear,sad,0.45820759999969596
1310,4137,fear,sad,0.48764010000013513
1311,4140,fear,surprise,0.5299411000000873
1312,4143,fear,surprise,0.4765129000002162
1313,4150,fear,neutral,0.4848501000001306
1314,4166,fear,fear,0.4669707000002745
1315,4181,fear,surprise,0.45232279999981984
1316,419,fear,fear,0.47036560000015015
1317,4203,fear,happy,0.5330033000000185
1318,421,fear,neutral,0.44388089999984004
1319,4222,fear,sad,0.5482340000003205
1320,4228,fear,surprise,0.5210910000000695
1321,4239,fear,sad,0.5335878999999295
1322,4241,fear,angry,0.45844290000013643
1323,4250,fear,fear,0.4726781999997911
1324,4263,fear,surprise,0.5760355000002164
1325,4274,fear,fear,0.4511188999999831
1326,4307,fear,angry,0.44216800000003786
1327,4321,fear,fear,0.557076799999777
1328,4333,fear,surprise,0.4957604999999603
1329,4334,fear,happy,0.509411099999852
1330,4336,fear,angry,0.45751609999979337
1331,4344,fear,surprise,0.4810733999997865
1332,4349,fear,fear,0.47133350000012797
1333,4353,fear,sad,0.4996265999998286
1334,4358,fear,angry,0.4694426000000931
1335,4363,fear,fear,0.5087675999998282
1336,4369,fear,sad,0.4654491000001144
1337,4374,fear,fear,0.49215760000015507
1338,4377,fear,fear,0.5726518999999826
1339,4386,fear,fear,0.4833016000002317
1340,4389,fear,angry,0.49534240000002683
1341,4390,fear,surprise,0.5492636000003586
