,Imagem,FEX-esperada,FEX-detectada,time
682,2910,disgust,neutral,0.43027250000000095
683,2919,disgust,disgust,0.34775650000005953
684,2923,disgust,disgust,0.47173320000001695
685,2925,disgust,angry,0.3598654999999553
686,2952,disgust,disgust,0.384192999999982
687,2954,disgust,angry,0.4627234000000726
688,295,disgust,neutral,0.35491499999989173
689,2963,disgust,sad,0.4446945999999343
690,2973,disgust,angry,0.3678325999999288
691,2979,disgust,disgust,0.42397410000000946
692,2992,disgust,angry,0.4118919999999662
693,2993,disgust,angry,0.3694192000000385
694,3005,disgust,disgust,0.4878742000000784
695,300,disgust,disgust,0.366532799999959
696,3015,disgust,disgust,0.48836820000008174
697,3021,disgust,surprise,0.429582699999969
698,3025,disgust,angry,0.40629649999993944
699,303,disgust,angry,0.4198169000000007
700,305,disgust,angry,0.3530562999999347
701,3074,disgust,angry,0.48131549999993695
702,307,disgust,neutral,0.456847899999957
703,3081,disgust,disgust,0.4492391999999654
704,3094,disgust,disgust,0.3998474999999644
705,309,disgust,disgust,0.39546550000000025
706,3110,disgust,disgust,0.45953099999996994
707,3119,disgust,disgust,0.3685312000000067
708,3124,disgust,sad,0.5372974000000568
709,3126,disgust,angry,0.34011179999993146
710,314,disgust,disgust,0.4517364999999245
711,3153,disgust,angry,0.4023198999999522
712,3160,disgust,angry,0.38328360000002704
713,3170,disgust,disgust,0.44898430000000644
714,318,disgust,angry,0.3457168999999567
715,3232,disgust,disgust,0.4926171999999269
716,3239,disgust,angry,0.37435870000001614
717,3242,disgust,fear,0.4024597000000085
718,3243,disgust,neutral,0.4282265000000507
719,3248,disgust,disgust,0.3535663000000113
720,3255,disgust,disgust,0.5032426000000214
721,3263,disgust,disgust,0.37069480000002386
722,3271,disgust,disgust,0.498341900000014
723,3272,disgust,disgust,0.37678679999999076
724,3284,disgust,neutral,0.3959148000000141
725,328,disgust,surprise,0.4798283000000083
726,3311,disgust,disgust,0.35246600000004946
727,3323,disgust,disgust,0.43619060000003174
728,3334,disgust,disgust,0.387279000000035
729,3344,disgust,disgust,0.40428239999994275
730,3355,disgust,disgust,0.45550470000000587
731,3368,disgust,angry,0.3581902999999329
732,3378,disgust,disgust,0.4998841999999968
733,3382,disgust,disgust,0.38306439999996655
734,338,disgust,disgust,0.4611274000000094
735,3393,disgust,disgust,0.4261804000000211
736,3402,disgust,happy,0.4964164000000437
737,3414,disgust,disgust,0.3902959000000692
738,3415,disgust,angry,0.3666921999999886
739,3455,disgust,happy,0.46168059999990874
740,3458,disgust,neutral,0.34218750000002274
741,3489,disgust,fear,0.4531082000000879
742,3497,disgust,neutral,0.43080270000007204
743,3535,disgust,disgust,0.3915043000000651
744,353,disgust,neutral,0.46088830000007874
745,3541,disgust,sad,0.3512294000000793
746,3551,disgust,disgust,0.4657227000000148
747,3555,disgust,angry,0.3706507000000556
748,355,disgust,disgust,0.4449121999999761
749,3567,disgust,disgust,0.4093811000000187
750,3570,disgust,neutral,0.3691972999999962
751,3576,disgust,sad,0.493430099999955
752,3578,disgust,angry,0.3493357999999489
753,3579,disgust,angry,0.41689310000003843
754,3587,disgust,disgust,0.39921110000000226
755,363,disgust,surprise,0.37108899999998357
756,3658,disgust,disgust,0.490157599999975
757,3664,disgust,angry,0.3535256999999774
758,366,disgust,disgust,0.4285370000000057
759,3673,disgust,disgust,0.3916997999999694
760,3675,disgust,fear,0.388074799999913
761,3676,disgust,angry,0.47324060000005375
762,3682,disgust,disgust,0.48232130000008056
763,3684,disgust,disgust,0.46749099999999544
764,3702,disgust,angry,0.3408286000000089
765,3707,disgust,sad,0.4608600999999908
766,370,disgust,angry,0.38691289999997025
767,3713,disgust,disgust,0.38797410000006494
768,3715,disgust,disgust,0.4984038000000055
769,3725,disgust,sad,0.37150770000005195
770,372,disgust,fear,0.5284299999999575
771,373,disgust,disgust,0.3474006000000145
772,3741,disgust,angry,0.4598655999999437
773,3754,disgust,disgust,0.42599219999999605
774,3758,disgust,sad,0.39380049999999756
775,3762,disgust,disgust,0.4387649999999894
776,3769,disgust,angry,0.3493395000000419
777,3814,disgust,disgust,0.4847303000000238
778,381,disgust,angry,0.3744144000000915
779,3822,disgust,disgust,0.4351685000000316
780,3835,disgust,disgust,0.406939399999942
781,3867,disgust,disgust,0.3621243999999706
782,3873,disgust,disgust,0.46596679999993285
783,3879,disgust,happy,0.36054730000000745
784,3884,disgust,angry,0.41387810000003356
785,389,disgust,neutral,0.42637580000007347
786,38,disgust,fear,0.3626348999999891
787,3902,disgust,angry,0.42259999999998854
788,3917,disgust,disgust,0.37314340000000357
789,3933,disgust,sad,0.42990259999999125
790,3939,disgust,angry,0.4126076000000012
791,3940,disgust,disgust,0.36555969999994886
792,3964,disgust,disgust,0.45830049999995026
793,398,disgust,neutral,0.34610299999997096
794,399,disgust,angry,0.4388172000000168
795,4001,disgust,angry,0.404988000000003
796,4035,disgust,surprise,0.398084899999958
797,4043,disgust,disgust,0.4679079999999658
798,4054,disgust,neutral,0.34788049999997384
799,4068,disgust,disgust,0.47355800000002546
800,406,disgust,sad,0.39271949999999833
801,4074,disgust,happy,0.409681399999954
802,4075,disgust,happy,0.4205196000000342
803,4076,disgust,disgust,0.35766560000001846
804,4084,disgust,disgust,0.4458077999998977
805,4106,disgust,disgust,0.36878340000009757
806,4111,disgust,disgust,0.4138500000000249
807,4112,disgust,neutral,0.40286839999998847
808,4120,disgust,sad,0.3958968999999115
809,4123,disgust,disgust,0.4706955999999991
810,4128,disgust,disgust,0.3468427000000247
811,4132,disgust,disgust,0.4254991999999902
812,4151,disgust,disgust,0.4048404999999775
813,4158,disgust,disgust,0.36723799999992934
814,4161,disgust,happy,0.463815699999941
815,4170,disgust,sad,0.3517951000000039
816,4179,disgust,disgust,0.44446240000002035
817,4185,disgust,disgust,0.3947577999999794
818,4191,disgust,disgust,0.381403999999975
819,4204,disgust,disgust,0.4918642000000091
820,420,disgust,disgust,0.3524472000000287
821,4219,disgust,disgust,0.4343509999999924
822,424,disgust,angry,0.3717675999999983
823,4256,disgust,neutral,0.43101390000003903
824,4261,disgust,disgust,0.4254529999999477
825,4268,disgust,sad,0.3515147999999044
826,4269,disgust,angry,0.5049859000000652
827,429,disgust,disgust,0.4237330999999358
828,4306,disgust,sad,0.500097500000038
829,4314,disgust,happy,0.37450830000000224
830,4315,disgust,disgust,0.39836460000003626
831,4340,disgust,disgust,0.43506109999998444
832,434,disgust,happy,0.39151090000007116
833,4361,disgust,disgust,0.4360712999999805
834,4367,disgust,disgust,0.36108469999999215
835,4371,disgust,happy,0.4122356000000309
836,4383,disgust,angry,0.4081705000000966
837,4387,disgust,angry,0.3572538999999324
838,4388,disgust,sad,0.45497020000004795
839,4427,disgust,sad,0.40413839999996526
840,4435,disgust,disgust,0.420283300000051
841,4444,disgust,neutral,0.4312249999999267
842,4450,disgust,disgust,0.38659630000006473
843,4453,disgust,disgust,0.431661599999984
844,4460,disgust,angry,0.3501196000000846
845,4473,disgust,angry,0.42180710000002364
846,4478,disgust,disgust,0.4002119000000448
847,4483,disgust,sad,0.37525589999995645
848,4489,disgust,neutral,0.4925680999999713
849,4492,disgust,surprise,0.3599943000000394
850,4499,disgust,disgust,0.44320920000006936
851,4504,disgust,disgust,0.3927552000000105
852,451,disgust,disgust,0.3975216000000046
853,4523,disgust,happy,0.42268000000001393
854,4534,disgust,disgust,0.3544894999999997
855,4538,disgust,surprise,0.4812722000000349
856,4548,disgust,disgust,0.3768377999999757
857,455,disgust,disgust,0.410831900000062
858,4569,disgust,disgust,0.40711129999999685
859,4577,disgust,angry,0.360771199999931
860,459,disgust,disgust,0.4620097000000669
861,4642,disgust,disgust,0.3748018000000002
862,4663,disgust,angry,0.4312770999999884
863,4665,disgust,disgust,0.4167850000000044
864,466,disgust,fear,0.37187139999991814
865,467,disgust,surprise,0.45413859999996475
866,4685,disgust,disgust,0.3450101999999333
867,468,disgust,happy,0.5112368999999717
868,469,disgust,disgust,0.37452200000006997
869,4727,disgust,disgust,0.41738779999991493
870,4728,disgust,sad,0.4343873000000258
871,4734,disgust,disgust,0.3564907999999605
872,474,disgust,angry,0.4443456999999853
873,4755,disgust,disgust,0.3750531000000592
874,4757,disgust,angry,0.40514359999997396
875,4767,disgust,disgust,0.4308422999999948
876,4772,disgust,disgust,0.35554769999998825
877,4815,disgust,disgust,0.49817189999998845
878,4823,disgust,happy,0.3575426999999536
879,4825,disgust,disgust,0.44604500000002645
880,4827,disgust,angry,0.40355750000003354
881,4853,disgust,sad,0.37547250000000076
882,4860,disgust,angry,0.44696509999994305
883,4864,disgust,sad,0.33861130000002504
884,4872,disgust,disgust,0.4268485000000055
885,4879,disgust,disgust,0.38447359999997843
886,4880,disgust,disgust,0.37998719999995956
887,4882,disgust,disgust,0.43100060000006124
888,4883,disgust,disgust,0.35105369999996583
889,4910,disgust,angry,0.43162649999999303
890,4931,disgust,happy,0.409934499999963
891,4946,disgust,surprise,0.3624315000000706
892,4951,disgust,disgust,0.4825500000000602
893,4957,disgust,angry,0.35956260000000384
894,4963,disgust,sad,0.4951558999999861
895,4979,disgust,angry,0.45018640000000687
896,497,disgust,neutral,0.4987535000000207
897,4994,disgust,disgust,0.41544329999999263
898,5002,disgust,sad,0.4050514000000476
899,5004,disgust,disgust,0.44605430000001434
900,5009,disgust,sad,0.45153720000007525
901,5017,disgust,angry,0.4799374000000398
902,5020,disgust,disgust,0.3591740999999047
903,5024,disgust,disgust,0.45379190000005565
904,5038,disgust,angry,0.387636900000075
905,5042,disgust,neutral,0.39825069999994867
906,5069,disgust,sad,0.4540399999999636
907,5081,disgust,angry,0.34645179999995435
908,5083,disgust,sad,0.4446093999999903
909,508,disgust,disgust,0.3956690999999637
910,510,disgust,angry,0.4046965
911,5136,disgust,fear,0.42678960000000643
912,5143,disgust,sad,0.34932930000002216
913,5154,disgust,disgust,0.44619109999996454
914,5156,disgust,disgust,0.3705867999999555
915,5157,disgust,angry,0.40273070000000644
916,5172,disgust,surprise,0.4197103999999854
917,5173,disgust,disgust,0.352147299999956
918,5186,disgust,disgust,0.4307708000000048
919,5200,disgust,disgust,0.41595170000005055
920,5227,disgust,disgust,0.42542390000005526
921,5244,disgust,disgust,0.4107917000000043
922,5255,disgust,disgust,0.3638310999999703
923,5266,disgust,angry,0.4452020999999604
924,5274,disgust,disgust,0.3515876000000162
925,5297,disgust,disgust,0.40761140000006435
926,530,disgust,disgust,0.41004739999993944
927,5332,disgust,sad,0.34773870000003626
928,5336,disgust,disgust,0.43971319999991465
929,5343,disgust,sad,0.4348724000000175
930,5349,disgust,surprise,0.4209538000000066
931,5354,disgust,disgust,0.4261851999999635
932,5365,disgust,disgust,0.436343000000079
933,5367,disgust,disgust,0.43803989999992154
934,5371,disgust,disgust,0.3665154000000257
935,5374,disgust,angry,0.35278549999998177
936,5385,disgust,angry,0.36256600000001526
937,5393,disgust,disgust,0.34823290000008456
938,539,disgust,angry,0.3545778000000155
939,5406,disgust,neutral,0.3400639000000183
940,5425,disgust,surprise,0.34217660000001615
941,5426,disgust,neutral,0.34309270000005654
942,5437,disgust,disgust,0.33886939999990773
943,5442,disgust,fear,0.340079400000036
944,5456,disgust,angry,0.35822749999999814
945,5457,disgust,angry,0.3470880000000989
946,5468,disgust,disgust,0.34901639999998224
947,5474,disgust,angry,0.3485685000000558
948,5479,disgust,disgust,0.3582635999999866
949,5483,disgust,angry,0.34088889999998173
950,5486,disgust,disgust,0.3569284999999809
951,5487,disgust,fear,0.34571149999999307
952,560,disgust,disgust,0.3583803999999873
953,568,disgust,disgust,0.342713300000014
954,579,disgust,neutral,0.3486427000000276
955,591,disgust,disgust,0.35910119999994095
956,601,disgust,angry,0.3416402000000289
957,617,disgust,disgust,0.3501903000000084
958,618,disgust,angry,0.36530390000007174
959,626,disgust,neutral,0.36674489999995785
960,642,disgust,disgust,0.35089029999994636
961,64,disgust,angry,0.34666409999999814
962,65,disgust,happy,0.34125040000003537
963,666,disgust,disgust,0.35063769999999295
964,685,disgust,angry,0.34942389999991974
965,700,disgust,disgust,0.3482087000001002
966,702,disgust,disgust,0.3483349000000544
967,70,disgust,disgust,0.3620515999999725
968,712,disgust,neutral,0.34727620000001025
969,733,disgust,disgust,0.3503306000000066
970,73,disgust,surprise,0.34562719999996716
971,748,disgust,happy,0.3602696000000378
972,752,disgust,angry,0.3557518999999729
973,758,disgust,angry,0.34251879999999346
974,776,disgust,disgust,0.34796109999990676
975,786,disgust,disgust,0.35391299999992043
976,787,disgust,angry,0.34861339999997654
977,789,disgust,fear,0.34622780000006514
978,792,disgust,disgust,0.35259449999989556
979,798,disgust,sad,0.35525990000007823
980,7,disgust,disgust,0.34854540000003453
981,814,disgust,angry,0.3469301999999743
982,818,disgust,happy,0.3619095000000243
983,825,disgust,angry,0.3529339000000391
984,837,disgust,disgust,0.34685240000010253
985,845,disgust,neutral,0.3580745999998953
986,854,disgust,angry,0.3535435000000007
987,861,disgust,neutral,0.3512104999999792
988,885,disgust,angry,0.34767599999997856
989,899,disgust,disgust,0.36862919999998667
990,902,disgust,angry,0.34525450000001
991,907,disgust,fear,0.34976749999998447
992,931,disgust,disgust,0.35768259999997554
993,944,disgust,neutral,0.3478470999999672
994,950,disgust,neutral,0.3566340999999511
995,959,disgust,angry,0.3564744000000246
996,962,disgust,disgust,0.34611389999997755
997,976,disgust,angry,0.34682630000008885
998,977,disgust,happy,0.35063639999998486
999,992,disgust,angry,0.3547414999999319
1000,1002,fear,fear,0.3458943000000545
1001,1011,fear,fear,0.347361200000023
1002,1021,fear,angry,0.3459903000000395
1003,1030,fear,disgust,0.35352320000004056
1004,1033,fear,angry,0.3435978999999634
1005,1037,fear,fear,0.34460359999991397
1006,1048,fear,surprise,0.3528200000000652
1007,1060,fear,fear,0.33823419999998805
1008,1092,fear,angry,0.34857099999999264
1009,1115,fear,fear,0.3594463000000587
1010,1116,fear,surprise,0.33903859999998076
1011,113,fear,surprise,0.34826539999994566
1012,1143,fear,fear,0.363289899999927
1013,1144,fear,neutral,0.34505509999996775
1014,1145,fear,neutral,0.36311939999995957
1015,1151,fear,angry,0.3454695000000356
1016,1152,fear,neutral,0.3499815000000126
1017,1157,fear,fear,0.3483535000000302
1018,1165,fear,surprise,0.3715617000000293
1019,1170,fear,angry,0.35893029999999726
1020,1172,fear,disgust,0.362113700000009
1021,1174,fear,fear,0.3405440000000226
1022,1176,fear,fear,0.34933169999999336
1023,1193,fear,disgust,0.3547378999999182
1024,1204,fear,fear,0.3438987999999199
1025,1209,fear,fear,0.3480598999999529
1026,121,fear,surprise,0.3628000000001066
1027,1256,fear,neutral,0.3466564999999946
1028,1268,fear,sad,0.3482470999999805
1029,1269,fear,neutral,0.3524022999999943
1030,1294,fear,fear,0.3513612000000421
1031,1306,fear,fear,0.34672839999996086
1032,1307,fear,sad,0.35635130000002846
1033,1308,fear,neutral,0.3455811999999696
1034,1351,fear,fear,0.3458193999999821
1035,1352,fear,fear,0.3555261999999857
1036,1363,fear,fear,0.3529005999999981
1037,1376,fear,disgust,0.3515615000000025
1038,1387,fear,fear,0.35331459999997605
1039,1403,fear,fear,0.34159199999999146
1040,1419,fear,sad,0.3478946000000178
1041,1430,fear,fear,0.33879799999999705
1042,1439,fear,neutral,0.3571840000000748
1043,1442,fear,sad,0.35016619999998966
1044,1445,fear,surprise,0.3439644000000044
1045,1449,fear,angry,0.342674699999975
1046,1453,fear,surprise,0.3648787000000766
1047,1463,fear,fear,0.34597819999999047
1048,1465,fear,surprise,0.34886580000011236
1049,1478,fear,sad,0.35551409999993666
1050,1486,fear,neutral,0.35469210000007934
1051,1496,fear,fear,0.3471806000000015
1052,1500,fear,surprise,0.35273659999995743
1053,1507,fear,angry,0.3480047000000468
1054,1515,fear,angry,0.3586317000000463
1055,1520,fear,neutral,0.3531649000000243
1056,1529,fear,fear,0.34514710000007653
1057,1535,fear,fear,0.3640200999999479
1058,1557,fear,surprise,0.3455026999999973
1059,155,fear,fear,0.3479885000000422
1060,1586,fear,fear,0.3578068000000485
1061,1588,fear,surprise,0.36319860000003246
1062,1595,fear,sad,0.34749090000002525
1063,1598,fear,fear,0.35726069999998344
1064,1622,fear,sad,0.35019690000001447
1065,162,fear,fear,0.3595982000000504
1066,1631,fear,neutral,0.3532324000000244
1067,1641,fear,surprise,0.34675750000008065
1068,1649,fear,surprise,0.3488794999999527
1069,1657,fear,fear,0.3570779000000357
1070,1659,fear,fear,0.3461326999999983
1071,1687,fear,angry,0.3509023999999954
1072,1699,fear,sad,0.34695509999994556
1073,1704,fear,disgust,0.3468577999999525
1074,1720,fear,surprise,0.35611280000000534
1075,1746,fear,fear,0.34430409999993117
1076,174,fear,neutral,0.3566460999999208
1077,175,fear,fear,0.38289609999992535
1078,1762,fear,sad,0.3441797000000406
1079,1763,fear,surprise,0.3430522999999539
1080,1772,fear,angry,0.3552930999999262
1081,177,fear,sad,0.34754830000008496
1082,1780,fear,fear,0.37260939999998755
1083,1787,fear,fear,0.3695109999999886
1084,1794,fear,disgust,0.35533969999994497
1085,1798,fear,disgust,0.36295049999989715
1086,17,fear,fear,0.34721909999996114
1087,1809,fear,surprise,0.3466617999999926
1088,181,fear,surprise,0.35774830000002567
1089,1826,fear,fear,0.3424972999999909
1090,1833,fear,fear,0.348970500000064
1091,1834,fear,sad,0.34808799999996154
1092,1840,fear,fear,0.3437179999999671
1093,1841,fear,sad,0.3442926999999827
1094,1845,fear,surprise,0.3715303999999833
1095,1847,fear,neutral,0.34284949999994296
1096,1854,fear,fear,0.3508056000000579
1097,1897,fear,happy,0.3632438000000775
1098,1942,fear,fear,0.34566769999992175
1099,1943,fear,fear,0.3529654000000164
1100,1947,fear,disgust,0.36247790000004443
1101,1956,fear,neutral,0.3493868000000475
1102,1964,fear,neutral,0.35346610000010514
1103,196,fear,surprise,0.34960420000004433
1104,1985,fear,sad,0.3504037000000153
1105,198,fear,fear,0.3559882000000698
1106,1991,fear,fear,0.3441160999999511
1107,2004,fear,fear,0.3479997000000594
1108,2005,fear,fear,0.3528048000000581
1109,2007,fear,fear,0.34351630000003297
1110,204,fear,fear,0.34922710000000734
1111,205,fear,fear,0.3499742999999853
1112,2063,fear,disgust,0.34736390000000483
1113,2073,fear,surprise,0.34589519999997265
1114,2082,fear,sad,0.3471559999999272
1115,208,fear,neutral,0.3481997000000092
1116,2110,fear,angry,0.35576830000002246
1117,2116,fear,angry,0.3543508999999858
1118,2125,fear,sad,0.3463484999999764
1119,2126,fear,sad,0.34553360000006705
1120,2135,fear,fear,0.3813028999999233
1121,2137,fear,fear,0.3443108999999822
1122,2138,fear,fear,0.35296040000002904
1123,213,fear,fear,0.33673209999994924
1124,2144,fear,surprise,0.3506066999999575
1125,2145,fear,fear,0.34640860000001794
1126,2155,fear,surprise,0.3419963999999709
1127,215,fear,fear,0.33877109999991717
1128,2166,fear,disgust,0.3581702999999834
1129,2178,fear,fear,0.3463999000000513
1130,2180,fear,neutral,0.34597259999998187
1131,2193,fear,angry,0.35439499999995405
1132,2233,fear,fear,0.3623023000000103
1133,2235,fear,fear,0.3429251000000022
1134,2254,fear,fear,0.3648428999999851
1135,2262,fear,surprise,0.3446113999999625
1136,2263,fear,fear,0.34955059999992955
1137,2275,fear,neutral,0.3537493999999697
1138,2279,fear,angry,0.3495521000000963
1139,227,fear,fear,0.3551695999999538
1140,2284,fear,fear,0.35251210000001265
1141,2356,fear,fear,0.3395621999999321
1142,2365,fear,sad,0.3656846000000087
1143,2366,fear,fear,0.3462279999999964
1144,2377,fear,fear,0.3591376000000537
1145,2380,fear,surprise,0.3544220999999652
1146,23,fear,fear,0.3494791000000532
1147,2400,fear,angry,0.3499858000000131
1148,2424,fear,fear,0.35749190000001363
1149,2425,fear,fear,0.3440295000000333
1150,2426,fear,angry,0.3460674000000381
1151,2439,fear,surprise,0.35822940000002745
1152,2447,fear,surprise,0.37404720000006364
1153,2456,fear,fear,0.34747969999989436
1154,2467,fear,fear,0.36458349999998063
1155,2480,fear,fear,0.34904950000009194
1156,2493,fear,fear,0.35787279999999555
1157,2494,fear,sad,0.3400720000000774
1158,2496,fear,surprise,0.34611130000007506
1159,2511,fear,sad,0.356583999999998
1160,2512,fear,fear,0.3398386000000073
1161,2526,fear,neutral,0.3541396000000532
1162,2541,fear,angry,0.3666947000000391
1163,2559,fear,fear,0.34735750000004373
1164,2574,fear,neutral,0.34782319999999345
1165,2578,fear,fear,0.3514986999999792
1166,2582,fear,neutral,0.3451787000000195
1167,2597,fear,surprise,0.35409870000000865
1168,25,fear,neutral,0.3560718999999608
1169,265,fear,fear,0.34732320000000527
1170,2671,fear,angry,0.3487186999999494
1171,2673,fear,surprise,0.35061900000005153
1172,2685,fear,surprise,0.3458623000000216
1173,2691,fear,fear,0.35055560000000696
1174,2706,fear,fear,0.34734709999997904
1175,2708,fear,surprise,0.35949249999998756
1176,2726,fear,surprise,0.3604724999999007
1177,2740,fear,fear,0.343421899999953
1178,2741,fear,surprise,0.34559439999998176
1179,2748,fear,fear,0.35790289999999914
1180,2753,fear,fear,0.3483044999999265
1181,2790,fear,surprise,0.34769109999990633
1182,2791,fear,fear,0.3566184000000021
1183,2793,fear,fear,0.34642650000000685
1184,2798,fear,neutral,0.34609120000004623
1185,2807,fear,fear,0.3513991999999462
1186,2810,fear,fear,0.3521763999999621
1187,282,fear,sad,0.3445041999999603
1188,2833,fear,fear,0.36596129999998084
1189,2835,fear,sad,0.35844120000001567
1190,2852,fear,angry,0.363331799999969
1191,2859,fear,fear,0.35797869999998966
1192,2860,fear,sad,0.3436111000000892
1193,2864,fear,surprise,0.3642153999999209
1194,2875,fear,surprise,0.35095319999993535
1195,2876,fear,neutral,0.35071749999997337
1196,2886,fear,surprise,0.35293960000001334
1197,2902,fear,surprise,0.3472828000000163
1198,2912,fear,surprise,0.35475020000001223
1199,2937,fear,fear,0.3571357999999236
1200,2939,fear,happy,0.34841449999998986
1201,2940,fear,sad,0.35065420000000813
1202,2998,fear,surprise,0.36477830000001177
1203,299,fear,disgust,0.3519641999999976
1204,2,fear,surprise,0.3460427999999638
1205,3017,fear,fear,0.35292919999994865
1206,3039,fear,surprise,0.353979900000013
1207,3047,fear,fear,0.34756500000003143
1208,3049,fear,sad,0.33782619999999497
1209,3054,fear,fear,0.3615002999999888
1210,3098,fear,disgust,0.3642539999999599
1211,3114,fear,fear,0.34763039999995726
1212,3117,fear,happy,0.34288230000004205
1213,3125,fear,fear,0.36223150000000714
1214,312,fear,surprise,0.3527582000000393
1215,3134,fear,fear,0.34505799999999454
1216,3143,fear,surprise,0.3489882999999736
1217,3146,fear,fear,0.3438850000000002
1218,3159,fear,surprise,0.34202940000000126
1219,3164,fear,fear,0.35221760000001723
1220,3168,fear,fear,0.3412660000000187
1221,316,fear,surprise,0.350488999999925
1222,3190,fear,fear,0.3482126999999764
1223,3196,fear,fear,0.3480112999999392
1224,3210,fear,fear,0.3520077000000583
1225,3221,fear,surprise,0.3688527999998996
1226,3224,fear,sad,0.3425717000000077
1227,3261,fear,fear,0.3566214999999602
1228,3265,fear,surprise,0.33687689999999293
1229,3278,fear,surprise,0.3459897000000183
1230,3301,fear,surprise,0.35648200000002817
1231,3302,fear,sad,0.34900679999998374
1232,3303,fear,angry,0.34793760000002294
1233,3314,fear,fear,0.36431069999991905
1234,3352,fear,surprise,0.34543280000002596
1235,3362,fear,fear,0.3467656000000261
1236,3363,fear,angry,0.35935349999999744
1237,3372,fear,fear,0.3428833000000395
1238,3373,fear,surprise,0.3407841999999164
1239,3386,fear,fear,0.3638304999999491
1240,3390,fear,surprise,0.3477632999999969
1241,3404,fear,fear,0.34890409999991334
1242,341,fear,angry,0.35204299999998057
1243,3425,fear,fear,0.3412531000000172
1244,3427,fear,fear,0.3574683000000505
1245,3435,fear,angry,0.3618812000000844
1246,3440,fear,surprise,0.34707160000004933
1247,3448,fear,surprise,0.3550268999999844
1248,3460,fear,fear,0.340716499999985
1249,3463,fear,angry,0.3562860999999202
1250,3466,fear,surprise,0.36560640000004696
1251,3478,fear,surprise,0.34187900000006266
1252,3488,fear,fear,0.3603394000000435
1253,3501,fear,fear,0.36563489999991816
1254,3506,fear,fear,0.34002490000000307
1255,3512,fear,sad,0.347352399999977
1256,3513,fear,surprise,0.3617657000000918
1257,3515,fear,surprise,0.35838990000002013
1258,3517,fear,neutral,0.34678840000003675
1259,3521,fear,fear,0.3538680999999997
1260,3542,fear,fear,0.346437999999921
1261,3544,fear,surprise,0.34466009999994185
1262,3548,fear,surprise,0.3578685999999607
1263,3583,fear,fear,0.34806730000002517
1264,3593,fear,fear,0.3559710999999197
1265,3597,fear,sad,0.33698359999993954
1266,3605,fear,sad,0.3406095999999934
1267,3608,fear,surprise,0.36144660000002204
1268,3627,fear,fear,0.34423149999997804
1269,364,fear,fear,0.3454150000000027
1270,3670,fear,sad,0.35603150000008554
1271,3672,fear,happy,0.3507039999999506
1272,3679,fear,fear,0.35804829999995036
1273,3698,fear,fear,0.3562067999999954
1274,3711,fear,sad,0.3483297999999877
1275,3728,fear,angry,0.33841160000008585
1276,3748,fear,surprise,0.36280550000003586
1277,3751,fear,disgust,0.3460966999999755
1278,3767,fear,surprise,0.3484163000000535
1279,3788,fear,surprise,0.3525617999999895
1280,3791,fear,fear,0.34596699999997327
1281,3804,fear,fear,0.35165059999997084
1282,3828,fear,angry,0.35580449999997654
1283,3831,fear,surprise,0.3421194000000014
1284,3839,fear,fear,0.3614375999999311
1285,3850,fear,surprise,0.3457826000000068
1286,385,fear,surprise,0.3450967999999648
1287,3866,fear,sad,0.35486980000007406
1288,3874,fear,sad,0.34283370000002833
1289,3875,fear,neutral,0.34473159999993186
1290,3883,fear,sad,0.3579945999999836
1291,3886,fear,disgust,0.3437893999999915
1292,3888,fear,surprise,0.3601734999999735
1293,3906,fear,sad,0.3545834999999897
1294,3925,fear,fear,0.34662570000000414
1295,3927,fear,surprise,0.34878730000002633
1296,394,fear,disgust,0.37560580000001664
1297,3954,fear,surprise,0.34416300000009414
1298,395,fear,surprise,0.35500039999999444
1299,400,fear,surprise,0.3441960000000108
1300,4034,fear,surprise,0.34422730000005686
1301,403,fear,angry,0.35238360000005287
1302,4050,fear,fear,0.34389919999989615
1303,4055,fear,neutral,0.3477009000000635
1304,4060,fear,surprise,0.3686744000000317
1305,4065,fear,angry,0.34363729999995485
1306,4086,fear,sad,0.3687578999999914
1307,4088,fear,fear,0.35788769999999204
1308,410,fear,fear,0.34488439999995535
1309,4114,fear,sad,0.34801729999992403
1310,4137,fear,sad,0.35423919999993814
1311,4140,fear,surprise,0.3526460999999017
1312,4143,fear,surprise,0.34871720000001005
1313,4150,fear,neutral,0.3471511999999848
1314,4166,fear,fear,0.350541499999963
1315,4181,fear,surprise,0.35974320000002535
1316,419,fear,fear,0.3464328000000023
1317,4203,fear,happy,0.34390859999996337
1318,421,fear,neutral,0.35792300000002797
1319,4222,fear,sad,0.3427277000000686
1320,4228,fear,surprise,0.3467942000000903
1321,4239,fear,sad,0.35557679999999436
1322,4241,fear,angry,0.3588987000000543
1323,4250,fear,fear,0.36382689999993545
1324,4263,fear,surprise,0.3706455000000233
1325,4274,fear,fear,0.345603600000004
1326,4307,fear,angry,0.34707590000004984
1327,4321,fear,fear,0.3658791000000292
1328,4333,fear,surprise,0.34561380000002373
1329,4334,fear,happy,0.3559136999999737
1330,4336,fear,angry,0.3571805999999924
1331,4344,fear,surprise,0.3481838999999809
1332,4349,fear,fear,0.35917879999999514
1333,4353,fear,sad,0.341479100000015
1334,4358,fear,angry,0.347642300000075
1335,4363,fear,fear,0.3628080000000864
1336,4369,fear,sad,0.34035689999996066
1337,4374,fear,fear,0.36417130000006637
1338,4377,fear,fear,0.3530471999999918
1339,4386,fear,fear,0.3413123000000269
