,Imagem,FEX-esperada,FEX-detectada,time
686,4383,disgust,angry,0.5054503530000147
687,2150,disgust,disgust,0.5058907099999033
688,5002,disgust,sad,0.5057954910000717
689,1552,disgust,neutral,0.52441098099996
690,5200,disgust,disgust,0.5063709820000213
691,4388,disgust,sad,0.5060236560000249
692,4772,disgust,disgust,0.5047402220000095
693,4112,disgust,neutral,0.5039172629999484
694,4827,disgust,angry,0.5045870940000441
695,1003,disgust,angry,0.520637552999915
696,5354,disgust,disgust,0.5120319540000082
697,1546,disgust,neutral,0.50589448300002
698,2979,disgust,disgust,0.5072578320000503
699,3578,disgust,angry,0.5044956939999565
700,787,disgust,angry,0.5059782089999771
701,3284,disgust,neutral,0.5053975380000111
702,1796,disgust,surprise,0.5052361780000183
703,825,disgust,angry,0.505605284000012
704,1534,disgust,neutral,0.5056154169999445
705,1397,disgust,disgust,0.504447521999964
706,5017,disgust,angry,0.5031409079999776
707,455,disgust,disgust,0.5058951930000148
708,142,disgust,happy,0.5269221489999154
709,931,disgust,disgust,0.5061827490000042
710,2411,disgust,disgust,0.50689257800002
711,4815,disgust,disgust,0.5051336569999876
712,2371,disgust,angry,0.5055525460001036
713,65,disgust,happy,0.5052152910000132
714,2923,disgust,disgust,0.5064586029999418
715,70,disgust,disgust,0.5080952580000258
716,1818,disgust,disgust,0.5106954350000024
717,2877,disgust,disgust,0.5050482770000144
718,3884,disgust,angry,0.5061883079999916
719,3334,disgust,disgust,0.5437835600000653
720,3587,disgust,disgust,0.5048448450000933
721,1262,disgust,sad,0.507153613000014
722,3579,disgust,angry,0.5065907010000501
723,5474,disgust,angry,0.5058696199999986
724,3917,disgust,disgust,0.5065724050000426
725,2854,disgust,disgust,0.5039741760000425
726,2165,disgust,angry,0.5032525049999776
727,1571,disgust,disgust,0.5072476390000702
728,4367,disgust,disgust,0.5258422560000326
729,424,disgust,angry,0.5059194180000759
730,5020,disgust,disgust,0.5054229539999824
731,1290,disgust,sad,0.5058137270000316
732,1951,disgust,sad,0.506116519000102
733,2817,disgust,angry,0.5054273250000278
734,5038,disgust,angry,0.5037000510000098
735,1372,disgust,angry,0.5046994410000707
736,2289,disgust,neutral,0.5060358279999946
737,4191,disgust,disgust,0.5055266260000053
738,2251,disgust,disgust,0.506030836999912
739,1584,disgust,sad,0.5057757410000931
740,2569,disgust,disgust,0.5045280580000053
741,1313,disgust,happy,0.5038339079999332
742,2423,disgust,angry,0.5050099999999702
743,4492,disgust,surprise,0.5074461860000383
744,617,disgust,disgust,0.5063801320000039
745,1494,disgust,disgust,0.5058271240000067
746,3879,disgust,happy,0.5053625299999567
747,2739,disgust,disgust,0.5215221500000098
748,1969,disgust,disgust,0.5061494039999843
749,3124,disgust,sad,0.5055055209999182
750,2952,disgust,disgust,0.5059701719999339
751,4963,disgust,sad,0.5061553969999295
752,4879,disgust,disgust,0.5068642680000721
753,1312,disgust,neutral,0.5046588490000659
754,530,disgust,disgust,0.5032118589999754
755,5173,disgust,disgust,0.5054037979999748
756,1018,disgust,fear,0.5062810040000159
757,976,disgust,angry,0.5071474210000133
758,1805,disgust,neutral,0.50512233500001
759,4001,disgust,angry,0.5057480780000105
760,459,disgust,disgust,0.5044036909999932
761,1071,disgust,disgust,0.5061238289999892
762,2215,disgust,disgust,0.5067580600000383
763,2016,disgust,surprise,0.5065820009999698
764,2519,disgust,disgust,0.5065069930000163
765,2531,disgust,angry,0.5056231390000221
766,1210,disgust,disgust,0.5044672010000113
767,4435,disgust,disgust,0.5275284109999347
768,4158,disgust,disgust,0.5065794140000435
769,1592,disgust,disgust,0.5063039920000847
770,3025,disgust,angry,0.5057761879999134
771,353,disgust,neutral,0.5050079100000175
772,5365,disgust,disgust,0.5060069810000414
773,1670,disgust,neutral,0.5043912720000208
774,4268,disgust,sad,0.5062041859999908
775,1283,disgust,disgust,0.5064578209999127
776,4880,disgust,disgust,0.5067007860000103
777,2038,disgust,angry,0.5074450600000091
778,4489,disgust,neutral,0.5062261049999961
779,2773,disgust,disgust,0.5052905960000089
780,2655,disgust,angry,0.5080064110001103
781,4534,disgust,disgust,0.5056123479999997
782,4478,disgust,disgust,0.5057239200000367
783,4074,disgust,happy,0.5054431410000007
784,4864,disgust,sad,0.5053543880000007
785,2722,disgust,angry,0.5053994940000166
786,1274,disgust,angry,0.5056649250000191
787,1499,disgust,neutral,0.5282502459999705
788,466,disgust,fear,0.50637975799998
789,2002,disgust,neutral,0.5054261889999907
790,1616,disgust,angry,0.5054878830000007
791,309,disgust,disgust,0.5062283519999937
792,2244,disgust,angry,0.5052784350000366
793,328,disgust,surprise,0.5032137939999757
794,591,disgust,disgust,0.5053416810000044
795,4860,disgust,angry,0.505625560999988
796,1930,disgust,neutral,0.5061114300000327
797,1211,disgust,neutral,0.5063219039999467
798,798,disgust,sad,0.5071305909999637
799,1377,disgust,disgust,0.504298409999933
800,5374,disgust,angry,0.5058973459999834
801,950,disgust,neutral,0.5079892640000025
802,381,disgust,angry,0.5056003129999453
803,5024,disgust,disgust,0.5070626290000746
804,1241,disgust,happy,0.5058653990000721
805,307,disgust,neutral,0.50461398799996
806,3323,disgust,disgust,0.520394931999931
807,238,disgust,angry,0.506562324000015
808,1690,disgust,disgust,0.5065062440000929
809,372,disgust,fear,0.5051253840000527
810,4569,disgust,disgust,0.5061255640000581
811,5069,disgust,sad,0.5050025479999931
812,3170,disgust,disgust,0.5049874479999517
813,3368,disgust,angry,0.5058821809999472
814,5154,disgust,disgust,0.5064797429999999
815,1168,disgust,disgust,0.5056053710000015
816,2040,disgust,happy,0.5060451280000962
817,5343,disgust,sad,0.5057179689999884
818,2700,disgust,disgust,0.5049616830000332
819,4054,disgust,neutral,0.504062963000024
820,2814,disgust,surprise,0.5041468069999837
821,5255,disgust,disgust,0.5062956709999753
822,4123,disgust,disgust,0.5050185070000452
823,2727,disgust,sad,0.5052742569999964
824,1555,disgust,angry,0.5050599559999682
825,733,disgust,disgust,0.503367318999949
826,1926,disgust,surprise,0.5294767850000426
827,3015,disgust,disgust,0.505901128000005
828,398,disgust,neutral,0.5402554749999808
829,3676,disgust,angry,0.5057854280000811
830,3664,disgust,angry,0.5077000159999443
831,2444,disgust,neutral,0.505824367999935
832,64,disgust,angry,0.5061048229999869
833,2770,disgust,angry,0.5062433410000722
834,4767,disgust,disgust,0.5043277579999312
835,4314,disgust,happy,0.5060082330001023
836,4853,disgust,sad,0.5059954859999607
837,2725,disgust,disgust,0.508536835999962
838,2552,disgust,disgust,0.5128289240000186
839,3762,disgust,disgust,0.5051474850000659
840,1278,disgust,disgust,0.5049605770000198
841,4084,disgust,disgust,0.5040073400000438
842,899,disgust,disgust,0.5061494219999076
843,1702,disgust,disgust,0.5043749159999606
844,4256,disgust,neutral,0.5055594709999696
845,4219,disgust,disgust,0.5040255350000962
846,4340,disgust,disgust,0.5297318730000597
847,2485,disgust,sad,0.5036052970000355
848,183,disgust,angry,0.5041890989999729
849,1957,disgust,sad,0.5055773849999241
850,2528,disgust,disgust,0.5061192790000177
851,1062,disgust,angry,0.5051122739999983
852,4642,disgust,disgust,0.5055656800000179
853,5371,disgust,disgust,0.504969812000013
854,3255,disgust,disgust,0.5040684180000881
855,4179,disgust,disgust,0.5045962399999553
856,3576,disgust,sad,0.505292962999988
857,7,disgust,disgust,0.5057399580000492
858,3758,disgust,sad,0.5060103560000471
859,3402,disgust,happy,0.5051888419999386
860,2795,disgust,disgust,0.5045447349999677
861,579,disgust,neutral,0.5050364400000262
862,2464,disgust,neutral,0.5083854370000154
863,73,disgust,surprise,0.5058699980000938
864,1654,disgust,disgust,0.5083886849999999
865,5468,disgust,disgust,0.5509011650000275
866,497,disgust,neutral,0.585441091000007
867,4727,disgust,disgust,0.5054973420000124
868,3355,disgust,disgust,0.5035947300000316
869,702,disgust,disgust,0.5329211950000854
870,3682,disgust,disgust,0.5042638810000426
871,420,disgust,disgust,0.505435000000034
872,642,disgust,disgust,0.5062092800000073
873,1966,disgust,angry,0.5053745809999555
874,3707,disgust,sad,0.5049902999999176
875,370,disgust,angry,0.5048630459999686
876,845,disgust,neutral,0.5052891720000616
877,5297,disgust,disgust,0.5060527069999807
878,977,disgust,happy,0.5055943249999473
879,4204,disgust,disgust,0.5053259520000211
880,2052,disgust,disgust,0.5056256459999986
881,2751,disgust,disgust,0.5039403670000411
882,837,disgust,disgust,0.5055487590000212
883,3535,disgust,disgust,0.50520832899997
884,5442,disgust,fear,0.5046952449999935
885,3939,disgust,angry,0.5262586119999924
886,166,disgust,neutral,0.5049333970000589
887,1183,disgust,disgust,0.5056100440000364
888,1223,disgust,happy,0.5042202679999264
889,944,disgust,neutral,0.505324187000042
890,2878,disgust,disgust,0.5059532919999583
891,4132,disgust,disgust,0.5048687309999877
892,469,disgust,disgust,0.5070143610000741
893,1705,disgust,disgust,0.5058638370001063
894,3673,disgust,disgust,0.5035931590000473
895,286,disgust,neutral,0.5050243329999375
896,510,disgust,angry,0.5056024860000434
897,4523,disgust,happy,0.5070624789999556
898,5156,disgust,disgust,0.5073862369999915
899,5457,disgust,angry,0.5052605760000688
900,3378,disgust,disgust,0.5039748750000399
901,5349,disgust,surprise,0.5049463240000023
902,1324,disgust,disgust,0.5053487080000423
903,2118,disgust,angry,0.5062671099999534
904,5172,disgust,surprise,0.5063472580000052
905,38,disgust,fear,0.5279428080000343
906,338,disgust,disgust,0.5056433249999372
907,144,disgust,disgust,0.5051959839997835
908,2146,disgust,disgust,0.5048820189999788
909,1273,disgust,disgust,0.5048751159999938
910,5004,disgust,disgust,0.5067859349999253
911,2503,disgust,happy,0.5054689700000381
912,907,disgust,fear,0.5055198409997956
913,4453,disgust,disgust,0.5038726490001864
914,4883,disgust,disgust,0.5033719520001796
915,5336,disgust,disgust,0.5044340160000047
916,4460,disgust,angry,0.5054040150000674
917,3754,disgust,disgust,0.5064734330001102
918,861,disgust,neutral,0.5048786469999413
919,3272,disgust,disgust,0.5047385349998876
920,4882,disgust,disgust,0.5050976279999304
921,1766,disgust,angry,0.5103686299999026
922,4151,disgust,disgust,0.5056449369999427
923,854,disgust,angry,0.5056766439997773
924,1615,disgust,angry,0.5255019669998546
925,1713,disgust,neutral,0.5051030150000315
926,959,disgust,angry,0.5039342129998658
927,3074,disgust,angry,0.5021221709998827
928,3964,disgust,disgust,0.5060614220001298
929,752,disgust,angry,0.5055433279999306
930,5437,disgust,disgust,0.5052900210000644
931,2954,disgust,angry,0.5052476680000382
932,145,disgust,angry,0.5056036539999695
933,1153,disgust,happy,0.5053673280001476
934,2186,disgust,disgust,0.506013676999828
935,2324,disgust,disgust,0.5054374110000026
936,568,disgust,disgust,0.5061571700000513
937,1260,disgust,disgust,0.5054368019998492
938,2635,disgust,disgust,0.50566863500012
939,3094,disgust,disgust,0.5045018650000657
940,2993,disgust,angry,0.5103228980001404
941,2035,disgust,disgust,0.5052760779999517
942,4872,disgust,disgust,0.5063793290000831
943,2820,disgust,sad,0.5063891029999468
944,1368,disgust,disgust,0.5272848919998978
945,5083,disgust,sad,0.5052087520000441
946,4757,disgust,angry,0.5043799830000353
947,373,disgust,disgust,0.5062075340001684
948,2992,disgust,angry,0.5084594289999131
949,4663,disgust,angry,0.5057005510000181
950,3873,disgust,disgust,0.5058173610000267
951,399,disgust,angry,0.5062747819999913
952,3489,disgust,fear,0.5043641050001497
953,3232,disgust,disgust,0.5108436829998482
954,3725,disgust,sad,0.5063469560000158
955,2024,disgust,angry,0.5054798959999971
956,2963,disgust,sad,0.5059691359999761
957,3867,disgust,disgust,0.5058137500000157
958,3455,disgust,happy,0.5056762669998989
959,2325,disgust,disgust,0.5040247560000353
960,3382,disgust,disgust,0.5106468330000098
961,363,disgust,surprise,0.5059041499998784
962,3551,disgust,disgust,0.5063995180000802
963,4473,disgust,angry,0.5063684360000025
964,4538,disgust,surprise,0.5256919590001417
965,303,disgust,angry,0.5034155100001954
966,2211,disgust,disgust,0.5042921010001464
967,2029,disgust,sad,0.5053694919999998
968,3933,disgust,sad,0.5065566620000936
969,4910,disgust,angry,0.5052155010000661
970,2107,disgust,disgust,0.5057497319999129
971,3126,disgust,angry,0.505404333999877
972,2524,disgust,disgust,0.5044597840001188
973,4261,disgust,disgust,0.5058798960001241
974,2869,disgust,happy,0.505451020999999
975,3242,disgust,fear,0.505892317000189
976,1498,disgust,disgust,0.5055413079999198
977,3160,disgust,angry,0.5051622139999381
978,318,disgust,angry,0.5050050239999564
979,1194,disgust,surprise,0.5055898979999256
980,2018,disgust,disgust,0.5055075090001537
981,1799,disgust,disgust,0.5067451810000421
982,4483,disgust,sad,0.5058282320001126
983,4504,disgust,disgust,0.5239681079999627
984,3555,disgust,angry,0.505375603000175
985,2728,disgust,neutral,0.5050958740000624
986,2488,disgust,disgust,0.5052599640000608
987,508,disgust,disgust,0.5055344400000195
988,4371,disgust,happy,0.5055604839999432
989,2231,disgust,disgust,0.5046755209998537
990,3311,disgust,disgust,0.5062867840001672
991,406,disgust,sad,0.50493191999999
992,5136,disgust,fear,0.5066504190001524
993,3393,disgust,disgust,0.506943973000034
994,2867,disgust,disgust,0.5052990880001289
995,1511,disgust,sad,0.5060818849999578
996,1215,disgust,disgust,0.5059793630000513
997,4120,disgust,sad,0.504909385000019
998,4665,disgust,disgust,0.5053227680000418
999,2074,disgust,angry,0.5059819130001415
1000,2512,fear,fear,0.550065246000031
1001,4344,fear,surprise,0.505403238000099
1002,697,fear,neutral,0.5070098999999573
1003,1363,fear,fear,0.5288748450000185
1004,299,fear,disgust,0.5057150190000357
1005,1515,fear,angry,0.5045718039998519
1006,4547,fear,fear,0.5051987249999002
1007,1478,fear,sad,0.5053426769998168
1008,3362,fear,fear,0.5054450510001516
1009,1794,fear,disgust,0.5050859379998656
1010,121,fear,surprise,0.5055954150000161
1011,1746,fear,fear,0.5043932720000157
1012,1947,fear,disgust,0.5052589920001083
1013,4976,fear,fear,0.5055679100000816
1014,3372,fear,fear,0.5048835159998362
1015,3463,fear,angry,0.5075619179999649
1016,1787,fear,fear,0.5058765260000655
1017,4114,fear,sad,0.5048974349999753
1018,4623,fear,fear,0.5036294840001574
1019,2940,fear,sad,0.5046839439999076
1020,385,fear,surprise,0.5059070289998999
1021,4703,fear,fear,0.5042584530001477
1022,3711,fear,sad,0.5069445070000711
1023,3314,fear,fear,0.5201024640000469
1024,5209,fear,angry,0.5039064450002115
1025,341,fear,angry,0.5047437139999147
1026,1598,fear,fear,0.5047913789999257
1027,4572,fear,surprise,0.502777855999966
1028,3265,fear,surprise,0.5048972049999065
1029,4509,fear,neutral,0.504871901000115
1030,2135,fear,fear,0.5041677929998514
1031,5391,fear,disgust,0.5052887800000008
1032,1588,fear,surprise,0.5060351930001161
1033,3831,fear,surprise,0.5044314330000361
1034,4377,fear,fear,0.5063478219999524
1035,3159,fear,surprise,0.5068390950000321
1036,2859,fear,fear,0.5050654540000323
1037,3427,fear,fear,0.5057540450000033
1038,3672,fear,happy,0.5061308710000958
1039,1048,fear,surprise,0.5044035729999905
1040,205,fear,fear,0.5055607660001442
1041,1145,fear,neutral,0.5053993859999082
1042,1143,fear,fear,0.5270409659999586
1043,4448,fear,fear,0.5047592569999324
1044,4086,fear,sad,0.5050748959999964
1045,2400,fear,angry,0.5058142919999682
1046,4724,fear,fear,0.5043676949999281
1047,4241,fear,angry,0.5057771100000537
1048,2063,fear,disgust,0.5047306710000612
1049,1834,fear,sad,0.5053391620001548
1050,2137,fear,fear,0.5042396699998335
1051,2526,fear,neutral,0.5051239349998013
1052,3488,fear,fear,0.5043552529998578
1053,2439,fear,surprise,0.5052725719999671
1054,3788,fear,surprise,0.5054203050001433
1055,2740,fear,fear,0.505746912999939
1056,23,fear,fear,0.505639821999921
1057,1308,fear,neutral,0.5057314149999002
1058,4250,fear,fear,0.5032596920000287
1059,1841,fear,sad,0.5048435840001275
1060,4808,fear,fear,0.5055203100000654
1061,1854,fear,fear,0.5055704889998651
1062,2706,fear,fear,0.5267478000000665
1063,4744,fear,happy,0.5056842790002065
1064,5012,fear,fear,0.5048982580001393
1065,5383,fear,surprise,0.5042146270000103
1066,1011,fear,fear,0.5084171519999927
1067,1306,fear,fear,0.5048005849998844
1068,4975,fear,fear,0.5059005499999785
1069,3791,fear,fear,0.5051276750000397
1070,98,fear,surprise,0.5041685009998673
1071,3512,fear,sad,0.5033146939999824
1072,5077,fear,fear,0.5057175340000413
1073,1376,fear,disgust,0.5054837559998759
1074,2456,fear,fear,0.5059978950000641
1075,4088,fear,fear,0.5060022229999959
1076,2541,fear,angry,0.5071577330002128
1077,2671,fear,angry,0.5071588540001812
1078,1641,fear,surprise,0.5035676280001553
1079,5239,fear,angry,0.5050922139998875
1080,5225,fear,sad,0.506489252999927
1081,2559,fear,fear,0.5050613210000847
1082,1453,fear,surprise,0.5293048710000221
1083,1557,fear,surprise,0.5055085389999476
1084,2178,fear,fear,0.5043881519998195
1085,3460,fear,fear,0.5044276900000568
1086,3478,fear,surprise,0.5060113280001133
1087,1964,fear,neutral,0.5060870729998896
1088,1033,fear,angry,0.5059323570001197
1089,5139,fear,fear,0.50468233100014
1090,580,fear,surprise,0.5056817189999947
1091,3501,fear,fear,0.5047099290000006
1092,936,fear,angry,0.5052596699999867
1093,746,fear,neutral,0.5070055670000784
1094,4983,fear,sad,0.5049806229999376
1095,17,fear,fear,0.5053824019998956
1096,565,fear,surprise,0.5056406740000057
1097,680,fear,surprise,0.5046758070000124
1098,1352,fear,fear,0.5040088260000175
1099,25,fear,neutral,0.505481920999955
1100,4955,fear,fear,0.505965359000129
1101,4239,fear,sad,0.5283426000000873
1102,5341,fear,sad,0.5059393349999937
1103,1193,fear,disgust,0.5060399340000004
1104,915,fear,surprise,0.5050929430001361
1105,4602,fear,fear,0.5059834160001628
1106,4626,fear,surprise,0.5052644249999503
1107,4991,fear,happy,0.5057712150000953
1108,863,fear,surprise,0.5053726619998997
1109,4336,fear,angry,0.5059642960000019
1110,449,fear,fear,0.5048071990001972
1111,1720,fear,surprise,0.5028912039999796
1112,4593,fear,neutral,0.505947451000111
1113,2864,fear,surprise,0.5062172499999633
1114,162,fear,fear,0.5093514769998819
1115,2574,fear,neutral,0.5051116479999109
1116,4459,fear,fear,0.5052866379999159
1117,716,fear,sad,0.5031076469999789
1118,3954,fear,surprise,0.5051779120001356
1119,2493,fear,fear,0.5054431439998552
1120,1943,fear,fear,0.5051812940000673
1121,1152,fear,neutral,0.5253566569999748
1122,4333,fear,surprise,0.5063398659999621
1123,2494,fear,sad,0.5052471320000222
1124,3168,fear,fear,0.5031551459999264
1125,394,fear,disgust,0.505398002999982
1126,1002,fear,fear,0.5047184410000227
1127,4895,fear,fear,0.5032705500000247
1128,2691,fear,fear,0.5061746369999582
1129,1165,fear,surprise,0.5059579269998267
1130,4349,fear,fear,0.5057599119998031
1131,930,fear,fear,0.5054161099999419
1132,2007,fear,fear,0.5052745409998352
1133,1496,fear,fear,0.5057394949999434
1134,2939,fear,happy,0.5058756559999438
1135,96,fear,surprise,0.5051631769999858
1136,4390,fear,surprise,0.5046116949999941
1137,175,fear,fear,0.505423508000149
1138,3670,fear,sad,0.5053808309999113
1139,1463,fear,fear,0.5044668989999082
1140,2275,fear,neutral,0.5060810670001956
1141,3440,fear,surprise,0.5208000320001247
1142,1268,fear,sad,0.5055490949998784
1143,5040,fear,sad,0.5042550520001896
1144,5453,fear,sad,0.5043638679999276
1145,2425,fear,fear,0.5054633750000903
1146,3767,fear,surprise,0.5043409780000729
1147,196,fear,surprise,0.5053938830001243
1148,1430,fear,fear,0.5054406480001035
1149,503,fear,surprise,0.5045475379999971
1150,714,fear,sad,0.505980025000099
1151,4181,fear,surprise,0.5048166930000662
1152,4416,fear,disgust,0.504678093999928
1153,1307,fear,sad,0.5063094299998738
1154,4143,fear,surprise,0.5053941109999869
1155,2467,fear,fear,0.5052360879999469
1156,2138,fear,fear,0.5052670529998977
1157,1465,fear,surprise,0.5105772549998164
1158,3698,fear,fear,0.5051755360000243
1159,3906,fear,sad,0.5046598209999047
1160,4933,fear,angry,0.5242553089999547
1161,1631,fear,neutral,0.5058933660000093
1162,3098,fear,disgust,0.5052171869999711
1163,2082,fear,sad,0.5060848200000692
1164,4274,fear,fear,0.5104906250001022
1165,4228,fear,surprise,0.504160445000025
1166,4055,fear,neutral,0.5061565119999614
1167,4400,fear,fear,0.5049298620001537
1168,1442,fear,sad,0.5062057340001047
1169,4060,fear,surprise,0.5055448380001053
1170,5022,fear,surprise,0.5061713999998574
1171,722,fear,fear,0.5053108160000193
1172,4769,fear,fear,0.504344446999994
1173,2875,fear,surprise,0.5042663320000429
1174,4673,fear,fear,0.50596040299979
1175,4050,fear,fear,0.5061286860000109
1176,364,fear,fear,0.505328727999995
1177,2791,fear,fear,0.5053344820000802
1178,4839,fear,surprise,0.5035592909998741
1179,4034,fear,surprise,0.5055785709998872
1180,706,fear,angry,0.5269142449999435
1181,2365,fear,sad,0.5062043230000199
1182,5021,fear,surprise,0.5043271350000396
1183,2125,fear,sad,0.5052385439998943
1184,2741,fear,surprise,0.508124903999942
1185,5055,fear,disgust,0.5036282569999457
1186,606,fear,sad,0.5056094569999914
1187,821,fear,fear,0.5100255269999252
1188,5052,fear,sad,0.5071292479999556
1189,991,fear,angry,0.5045542849998128
1190,204,fear,fear,0.5058055299998614
1191,4924,fear,surprise,0.5034673320001275
1192,3839,fear,fear,0.5052547420000337
1193,4942,fear,fear,0.50547407199997
1194,198,fear,fear,0.5059523850000005
1195,2876,fear,neutral,0.5050448419999611
1196,948,fear,neutral,0.5052638290001141
1197,4829,fear,fear,0.5040329610001208
1198,5238,fear,disgust,0.5024966920000224
1199,2673,fear,surprise,0.5054096429998935
1200,2279,fear,angry,0.5275760360000277
1201,5074,fear,fear,0.5051726619999499
1202,529,fear,surprise,0.5058641970001645
1203,3302,fear,sad,0.5055094960000588
1204,974,fear,sad,0.5094272230001025
1205,4358,fear,angry,0.5060177160000876
1206,1622,fear,sad,0.5056934229999115
1207,695,fear,fear,0.50542624600007
1208,5168,fear,fear,0.5060450650000803
1209,282,fear,sad,0.5046998870000152
1210,1500,fear,surprise,0.5043213149999701
1211,2480,fear,fear,0.5034694849998687
1212,2424,fear,fear,0.5051260210000237
1213,400,fear,surprise,0.5053692579999733
1214,924,fear,fear,0.5047006629999942
1215,4932,fear,surprise,0.5050222919999214
1216,4203,fear,happy,0.5059608330000174
1217,3627,fear,fear,0.5046073720000095
1218,5121,fear,fear,0.5060617939998338
1219,2377,fear,fear,0.5250285429999622
1220,3114,fear,fear,0.505842752000035
1221,598,fear,happy,0.5066143369999736
1222,3134,fear,fear,0.5055422969999199
1223,1174,fear,fear,0.5059378479998031
1224,2810,fear,fear,0.5034516009998242
1225,3804,fear,fear,0.5064434060000167
1226,2793,fear,fear,0.5056455630001437
1227,1772,fear,angry,0.5038654490001591
1228,2807,fear,fear,0.5060142119998545
1229,4321,fear,fear,0.506801692000181
1230,3748,fear,surprise,0.5064437539999744
1231,4496,fear,surprise,0.5052538079999067
1232,2748,fear,fear,0.5045519159998548
1233,2235,fear,fear,0.5043538939999053
1234,878,fear,surprise,0.5051080449998153
1235,3521,fear,fear,0.5064796950000527
1236,5153,fear,fear,0.5053218550001475
1237,1060,fear,fear,0.5063077809998049
1238,3278,fear,surprise,0.5048896829998739
1239,805,fear,fear,0.5268820929998128
1240,2073,fear,surprise,0.5033769459998894
1241,2833,fear,fear,0.5043898520000312
1242,1115,fear,fear,0.504885184999921
1243,472,fear,fear,0.504968880999968
1244,2798,fear,neutral,0.5046385949999603
1245,421,fear,neutral,0.5056295140000202
1246,3888,fear,surprise,0.5050494679999247
1247,3039,fear,surprise,0.5056109590000233
1248,2902,fear,surprise,0.5053390040000068
1249,2912,fear,surprise,0.5057707519999894
1250,3190,fear,fear,0.5049481149999338
1251,4374,fear,fear,0.5061846859998695
1252,2144,fear,surprise,0.504886044000159
1253,3196,fear,fear,0.5047948220001217
1254,721,fear,fear,0.5047605750000912
1255,1351,fear,fear,0.5045291530000213
1256,2998,fear,surprise,0.5052455019999798
1257,5232,fear,fear,0.5519462369998109
1258,1798,fear,disgust,0.5058414060001724
1259,4222,fear,sad,0.526260314999945
1260,3261,fear,fear,0.5040850820000742
1261,5060,fear,surprise,0.5054030599999351
1262,679,fear,fear,0.5055419249999886
1263,622,fear,fear,0.5047149570000329
1264,1170,fear,angry,0.5056870660000641
1265,1449,fear,angry,0.5042134669999996
1266,2180,fear,neutral,0.5038234549999743
1267,3047,fear,fear,0.505335119999927
1268,682,fear,angry,0.5056784840001001
1269,2835,fear,sad,0.5043088459999581
1270,2578,fear,fear,0.5073265500000161
1271,3608,fear,surprise,0.5050662650000959
1272,812,fear,happy,0.5034407880000344
1273,2511,fear,sad,0.5336046729998998
1274,3874,fear,sad,0.5064670239999032
1275,5303,fear,surprise,0.5066023330000462
1276,1535,fear,fear,0.5057427699998698
1277,316,fear,surprise,0.5050339500000973
1278,2,fear,surprise,0.5221360339999137
1279,691,fear,surprise,0.5048632799998813
1280,3425,fear,fear,0.5055159410001124
1281,3828,fear,angry,0.5062958529999833
1282,5394,fear,sad,0.5059147990000383
1283,2753,fear,fear,0.5067990420000115
1284,3301,fear,surprise,0.5040843169999789
1285,5407,fear,fear,0.5172251189999315
1286,1657,fear,fear,0.5030852739998863
1287,4947,fear,fear,0.5054848409999977
1288,4449,fear,fear,0.5065697480001745
1289,783,fear,fear,0.5053166059999512
1290,4884,fear,fear,0.5052827819999948
1291,5195,fear,neutral,0.5049358849998953
1292,4140,fear,surprise,0.5044935200000964
1293,4424,fear,surprise,0.5055428890000258
1294,3513,fear,surprise,0.5053658840001845
1295,227,fear,fear,0.5048872909999318
1296,5145,fear,sad,0.5063168560000122
1297,3883,fear,sad,0.5060097620000761
1298,1826,fear,fear,0.5243531570001778
1299,5480,fear,sad,0.5042965400000412
1300,968,fear,surprise,0.5047981689999688
1301,2937,fear,fear,0.5047013690000313
1302,3404,fear,fear,0.5074483860000782
1303,3679,fear,fear,0.5059613529999751
1304,1209,fear,fear,0.504691067000067
1305,3517,fear,neutral,0.5046635670000796
1306,4150,fear,neutral,0.512891818000071
1307,2366,fear,fear,0.5060466519998954
1308,3386,fear,fear,0.5065171409999039
1309,3583,fear,fear,0.5052931029999854
1310,5250,fear,fear,0.5057648340000469
1311,215,fear,fear,0.504455599000039
1312,2005,fear,fear,0.5041572420000193
1313,177,fear,sad,0.5046380960000079
1314,3143,fear,surprise,0.5054688019999958
1315,2254,fear,fear,0.5057041019999815
1316,155,fear,fear,0.5074570120000317
1317,847,fear,angry,0.5057892149998224
1318,3352,fear,surprise,0.5270739560000948
1319,1687,fear,angry,0.5054368619998968
1320,403,fear,angry,0.5048869620000005
1321,2597,fear,surprise,0.5050658750001276
1322,4878,fear,angry,0.5060387660000742
1323,4596,fear,fear,0.5061817920000067
1324,4363,fear,fear,0.5039428649999991
1325,5315,fear,surprise,0.5033433270000387
1326,1157,fear,fear,0.5055997280001066
1327,1704,fear,disgust,0.5038374550001663
1328,3605,fear,sad,0.5061336129999745
1329,2726,fear,surprise,0.5052574730000288
1330,4987,fear,happy,0.5051825869998083
1331,4394,fear,angry,0.5053534379999292
1332,2685,fear,surprise,0.5052539359999173
1333,1520,fear,neutral,0.5040880330000164
1334,3017,fear,fear,0.5049069260001033
1335,213,fear,fear,0.5056863119998525
1336,1809,fear,surprise,0.5051349809998555
1337,265,fear,fear,0.5240698130000965
1338,5318,fear,fear,0.5055616269999064
1339,2356,fear,fear,0.5032185630000185
1340,4607,fear,neutral,0.5037237820001792
1341,4962,fear,fear,0.5054088270001103
1342,4735,fear,sad,0.5057926100000714
1343,5063,fear,fear,0.5062500059998456
1344,3363,fear,angry,0.5058685910000804
1345,3597,fear,sad,0.5057733660000849
