image,labelled_expression,detected_expression,time
3025,disgust,angry,0.1946129960001599
3964,disgust,happy,0.23510114400005477
2736,disgust,neutral,0.22324411599993255
931,disgust,happy,0.22114714200006347
4132,disgust,disgust,0.1942177900000388
2590,disgust,neutral,0.19852457300021342
5349,disgust,happy,0.25172519799980364
5297,disgust,disgust,0.19910983599993415
3232,disgust,sad,0.21190379500012568
3684,disgust,sad,0.23010094999972353
3021,disgust,sad,0.22094715900038864
4882,disgust,angry,0.18895952100001523
2018,disgust,sad,0.22323141199967722
4910,disgust,neutral,0.2634123920001912
4767,disgust,fear,0.2133262279999144
2644,disgust,disgust,0.22525401599978068
2289,disgust,sad,0.2254605170001014
1915,disgust,surprise,0.2154499250000299
2722,disgust,neutral,0.18803562599987345
2002,disgust,happy,0.2243065289999322
467,disgust,happy,0.2308753060001436
3682,disgust,angry,0.23043554399964705
685,disgust,angry,0.23760026900026787
4075,disgust,happy,0.21824347699975988
1253,disgust,fear,0.2297944289998668
2162,disgust,neutral,0.19052078799995797
1130,disgust,neutral,0.19422206799981723
4951,disgust,neutral,0.23219510900025853
666,disgust,fear,0.2435740609998902
1223,disgust,happy,0.22551623899971673
2043,disgust,neutral,0.24874303400019926
1546,disgust,neutral,0.19070256599979984
5425,disgust,neutral,0.1901186189998043
459,disgust,angry,0.2204536930003087
4483,disgust,angry,0.19574987199985117
4256,disgust,angry,0.19071593700027734
1377,disgust,fear,0.24527408799986006
4361,disgust,disgust,0.22854436699981306
144,disgust,fear,0.23538227500012
2016,disgust,sad,0.6034314819999054
3311,disgust,neutral,0.21236890800037145
2635,disgust,angry,0.22639274399989517
2231,disgust,neutral,0.24663365200012777
5483,disgust,angry,0.2372535629997401
1355,disgust,surprise,0.2492061839998314
2992,disgust,sad,0.23774593500002084
776,disgust,neutral,0.21831725500032917
3414,disgust,disgust,0.2614466579998407
3939,disgust,neutral,0.22983355800033678
5136,disgust,neutral,0.26329948300008255
591,disgust,angry,0.2250875139998243
355,disgust,neutral,0.2077537149998534
5157,disgust,sad,0.22213658999999097
3160,disgust,angry,0.24721419099978448
2923,disgust,fear,0.2602806340000825
5002,disgust,sad,0.27939559000014924
4757,disgust,angry,0.21509577400001945
289,disgust,happy,0.22367417299983572
3702,disgust,fear,0.2701368719999664
4979,disgust,sad,0.22415400899990345
1396,disgust,neutral,0.23461019600017607
309,disgust,sad,0.23728556200012463
2531,disgust,angry,0.23796827000023768
568,disgust,happy,0.2691717369998514
3587,disgust,neutral,0.2563101480000114
2324,disgust,angry,0.2199963750003917
3769,disgust,neutral,0.207264044999647
2215,disgust,angry,0.21217577600009463
3323,disgust,fear,0.23780224999973143
560,disgust,disgust,0.22593990699988353
992,disgust,angry,0.19990020799968988
618,disgust,neutral,0.23400280299983933
4387,disgust,neutral,0.2305048030002581
789,disgust,fear,0.24507090199995218
1498,disgust,sad,0.21027456199999506
1555,disgust,angry,0.18931709500020588
1312,disgust,angry,0.23328333700010262
4523,disgust,neutral,0.1927000760001647
4170,disgust,fear,0.24166856700003336
601,disgust,happy,0.24655668699961097
2035,disgust,neutral,0.22054174799995963
3873,disgust,happy,0.23536936600021363
1969,disgust,disgust,0.2467335770002137
2963,disgust,fear,0.19070032499985246
2814,disgust,neutral,0.23885977400004776
4825,disgust,fear,0.2106283230000372
399,disgust,surprise,0.2116776990001199
3570,disgust,neutral,0.26527349299976777
3579,disgust,sad,0.20080787999995664
1313,disgust,happy,0.18921064999994996
3758,disgust,surprise,0.19193483099979858
786,disgust,sad,0.19900896299986925
2770,disgust,neutral,0.21400272999972003
814,disgust,neutral,0.214990661000229
818,disgust,happy,0.22271574100022917
64,disgust,surprise,0.24055119100012234
2030,disgust,fear,0.19179636800026856
3835,disgust,neutral,0.18365763700012394
5385,disgust,surprise,0.19229046300006303
1153,disgust,happy,0.21857603299986295
4823,disgust,happy,0.22893619999967996
1702,disgust,disgust,0.2327611480000087
2802,disgust,neutral,0.23115517599990199
5343,disgust,sad,0.21272020500009603
1616,disgust,angry,0.18831684800034054
424,disgust,angry,0.2071315989996947
1511,disgust,neutral,0.22386674699964715
2118,disgust,angry,0.2011858639998536
4946,disgust,neutral,0.23264949900021747
4074,disgust,angry,0.23105474900012268
2052,disgust,angry,0.223864876999869
1273,disgust,sad,0.21197171899984824
2423,disgust,sad,0.22554275699985737
4963,disgust,angry,0.2264880389998325
3578,disgust,angry,0.21848321800007398
363,disgust,fear,0.2225298319999638
4191,disgust,neutral,0.21384795099993426
3284,disgust,neutral,0.2063358549999066
3754,disgust,fear,0.25740400499989846
5406,disgust,fear,0.22209642200004964
2910,disgust,neutral,0.18866333200003282
3243,disgust,neutral,0.2256016629999067
2211,disgust,disgust,0.22044395000011718
3879,disgust,happy,0.23517914200010637
2128,disgust,angry,0.21760017500037065
468,disgust,neutral,0.21966344500015111
4084,disgust,fear,0.24369755899988377
4314,disgust,happy,0.25274729400007345
3707,disgust,fear,0.22266794400002254
3248,disgust,happy,0.23406154300027993
2817,disgust,sad,0.21263322200002222
5009,disgust,fear,0.2444725450000078
3933,disgust,angry,0.2327007210001284
3415,disgust,angry,0.2183918089999679
758,disgust,angry,0.21562988699997732
2503,disgust,happy,0.24378335499977766
885,disgust,sad,0.19201242400004048
5083,disgust,neutral,0.19404315700012376
1317,disgust,sad,0.2128321860000142
4383,disgust,neutral,0.220598986999903
1795,disgust,neutral,0.23282888799985813
5227,disgust,neutral,0.22683637299996917
4815,disgust,fear,0.2419240300000638
3255,disgust,disgust,0.24113537799985352
1194,disgust,sad,0.23792606400002114
2854,disgust,sad,0.18707919300004505
1444,disgust,fear,0.23575788500011186
4315,disgust,happy,0.2359501639998598
2882,disgust,disgust,0.23196873500000947
4001,disgust,fear,0.23341731699974844
702,disgust,happy,0.23447865600019213
3368,disgust,neutral,0.24066511599994556
4864,disgust,neutral,0.23986831499996697
1018,disgust,angry,0.22719622700014952
5255,disgust,sad,0.1943173609997757
5186,disgust,fear,0.2263621110000713
5426,disgust,angry,0.2249132889996872
5042,disgust,sad,0.23932666400014568
1211,disgust,neutral,0.22741932100007034
4489,disgust,angry,0.23911818199985646
1274,disgust,fear,0.22339385399982348
5365,disgust,disgust,0.22726218999969205
2973,disgust,angry,0.22350474399991072
328,disgust,angry,0.24330166700019618
4158,disgust,neutral,0.24334838999993735
3713,disgust,surprise,0.22269607299995187
4427,disgust,fear,0.23834965800006103
2150,disgust,happy,0.24216134600010264
406,disgust,angry,0.23451252599988948
1473,disgust,happy,0.19064554499982478
4734,disgust,disgust,0.19365224699959072
1926,disgust,angry,0.19314807699993253
5143,disgust,angry,0.19063267499996073
3119,disgust,disgust,0.21545782900011545
1822,disgust,fear,0.22278129500000432
4994,disgust,sad,0.24409141099977205
3393,disgust,fear,0.19665183699999034
3822,disgust,angry,0.22091085900001417
1882,disgust,surprise,0.19934498100019482
2050,disgust,happy,0.2329967770001531
3005,disgust,sad,0.19759362000013425
3567,disgust,sad,0.23530832599999485
1487,disgust,happy,0.24106845100004648
3170,disgust,sad,0.24915168100005758
4957,disgust,fear,0.20205105100012588
2952,disgust,angry,0.18515288500020688
1930,disgust,sad,0.19604020399992805
2667,disgust,fear,0.23403718899999149
3074,disgust,angry,0.22527923500001634
1241,disgust,happy,0.21928766400014865
1372,disgust,sad,0.21311418599998433
178,disgust,sad,0.25257864300010624
3271,disgust,happy,0.20031974599987734
5200,disgust,angry,0.21919653499980996
1210,disgust,angry,0.24569532800023808
2795,disgust,happy,0.21910847800018018
131,disgust,sad,0.19298603900006128
5468,disgust,sad,0.18987159600010273
3902,disgust,angry,0.23071337499959554
5371,disgust,happy,0.2113347130002694
2623,disgust,fear,0.20734869200032335
314,disgust,surprise,0.20106156400015607
1397,disgust,angry,0.21130673200013916
70,disgust,neutral,0.2322354949997134
38,disgust,angry,0.18577674000016486
5081,disgust,angry,0.23095580199969845
497,disgust,sad,0.1963977430000341
148,disgust,fear,0.24368085300011444
5244,disgust,angry,0.216161424999882
1324,disgust,disgust,0.21677920499996617
4860,disgust,sad,0.21411996899996666
4340,disgust,angry,0.23801863700009562
1785,disgust,angry,0.2302995390000433
3242,disgust,sad,0.1990806460003114
1818,disgust,fear,0.21854721499994412
2800,disgust,fear,0.23340546400004314
353,disgust,neutral,0.2290572910001174
2491,disgust,sad,0.18800582600033522
792,disgust,happy,0.2165869640002711
4534,disgust,sad,0.19745347000025504
3762,disgust,happy,0.24482032200012327
1283,disgust,fear,0.4271127649999471
3272,disgust,sad,0.21327755699985573
1713,disgust,sad,0.21346198299988828
5486,disgust,neutral,0.2095632220002699
305,disgust,angry,0.21173347500007367
1003,disgust,angry,0.18822503000001234
4444,disgust,neutral,0.23256966199960516
1584,disgust,neutral,0.21752483899990693
2123,disgust,happy,0.22263947900000858
4879,disgust,happy,0.22707083599971156
300,disgust,fear,0.23392083599992475
2700,disgust,sad,0.22096041299982971
2728,disgust,angry,0.20126126900004238
3355,disgust,neutral,0.22152278700013994
2029,disgust,fear,0.21629105500005608
2602,disgust,neutral,0.23816213700001754
3458,disgust,neutral,0.23236341999972865
2545,disgust,fear,0.23073002199998882
142,disgust,neutral,0.25883102799980406
5274,disgust,angry,0.21178056600001582
2685,fear,angry,0.19214069999998173
1956,fear,neutral,0.23766431900003226
2447,fear,neutral,0.24363433400003487
5195,fear,neutral,0.23077776299987818
1780,fear,neutral,0.19562846000007994
3196,fear,fear,0.23853654699996696
449,fear,surprise,0.2113896939999904
5320,fear,fear,0.22662442500040925
2493,fear,sad,0.19264538800007358
4966,fear,happy,0.23535776900007477
2180,fear,sad,0.23879297299981772
4769,fear,surprise,0.19632359300021562
3831,fear,fear,0.1908266000000367
605,fear,happy,0.1899323729999196
181,fear,neutral,0.26635958699989715
4394,fear,happy,0.18674496699986776
1453,fear,neutral,0.2212619150000137
3906,fear,sad,0.19304294499988828
5391,fear,sad,0.22544988200024818
2005,fear,neutral,0.20383802200012724
5238,fear,surprise,0.19015737400013677
728,fear,neutral,0.19518840199998522
155,fear,sad,0.23763913399989178
4143,fear,surprise,0.20578127399994628
4353,fear,neutral,0.19529673500028366
3017,fear,angry,0.19433541600028548
4673,fear,fear,0.19736226499981058
3427,fear,fear,0.22894101199972283
1352,fear,angry,0.2337457789999462
847,fear,angry,0.23679122099974848
1500,fear,happy,0.20472936099986327
4933,fear,neutral,0.22703422399990814
4572,fear,sad,0.2299842389998048
4377,fear,angry,0.2404950199997984
4550,fear,fear,0.2213102290002098
4166,fear,neutral,0.24603597599980276
196,fear,neutral,0.19343055799981812
1144,fear,sad,0.21510419500009448
3164,fear,surprise,0.2153133629999502
1115,fear,fear,0.23671414699992965
1763,fear,angry,0.20456960000001345
4274,fear,sad,0.23387587200022608
3954,fear,happy,0.1988504579999244
3698,fear,neutral,0.2527428640000835
3047,fear,happy,0.20209831000011036
400,fear,fear,0.19426876700026696
2876,fear,neutral,0.23742224299985537
4735,fear,neutral,0.3919802739997067
4241,fear,fear,0.1971125039999606
394,fear,neutral,0.24555147199998828
4496,fear,fear,0.2317295079997166
4800,fear,fear,0.23532941599978585
5077,fear,sad,0.23996507199990447
1037,fear,fear,0.2682036710002649
3363,fear,neutral,0.19273722000025373
198,fear,fear,0.20337492699991344
4181,fear,happy,0.24909389899994494
4839,fear,neutral,0.2362813660001848
1376,fear,neutral,0.19818239799997173
4959,fear,surprise,0.23307733000001463
4336,fear,sad,0.18581671900028596
3542,fear,sad,0.23395590900008756
606,fear,fear,0.19286160999990898
746,fear,happy,0.19865945699984877
1496,fear,neutral,0.23802300499983176
3302,fear,sad,0.22410242900014055
17,fear,happy,0.24587432499993156
2741,fear,neutral,0.24007425700028762
2082,fear,sad,0.23180180400004247
1947,fear,happy,0.21754217099987727
1308,fear,fear,0.20004494599970712
2793,fear,fear,0.22841311899992434
5103,fear,happy,0.22537402899979497
948,fear,neutral,0.18775265700014643
991,fear,sad,0.2365674590000708
3049,fear,fear,0.22421157799999492
1256,fear,neutral,0.23953699499998038
5315,fear,neutral,0.2422082129996852
4386,fear,neutral,0.18730878399992434
580,fear,happy,0.23139108000032138
162,fear,fear,0.25710275700021157
5116,fear,fear,0.21986423900034424
805,fear,neutral,0.19195432699962112
1787,fear,fear,0.2164497379999375
2116,fear,surprise,0.19269286799999463
4065,fear,happy,0.21606082999960563
5063,fear,sad,0.24084046499956457
2706,fear,angry,0.2316516729997602
419,fear,angry,0.19015922500011584
3839,fear,fear,0.23995970100031627
2864,fear,fear,0.2338836670001001
1834,fear,fear,0.23617360499974893
23,fear,neutral,0.22293747700041422
1833,fear,neutral,0.2641234610000538
2145,fear,fear,0.1967934829999649
714,fear,happy,0.23220376900007977
4137,fear,angry,0.19309957400037092
2467,fear,sad,0.20056824400035111
3460,fear,surprise,0.1981588980002016
3927,fear,angry,0.23276419800004078
4744,fear,happy,0.20957060800037652
2810,fear,happy,0.21446374600009221
3608,fear,surprise,0.2586747099999229
3583,fear,surprise,0.231036726000184
5250,fear,surprise,0.23777965099998255
3448,fear,neutral,0.18916369999988092
1002,fear,surprise,0.20192125199992006
5225,fear,neutral,0.1893338859999858
3054,fear,sad,0.19601001499995618
4932,fear,fear,0.2090271790002589
364,fear,happy,0.18662587100016026
265,fear,happy,0.23912589900010062
2063,fear,angry,0.21726948300010918
5168,fear,fear,0.24132739300011963
802,fear,angry,0.19255057100008344
3627,fear,neutral,0.21048079800038977
721,fear,surprise,0.19345157600037055
4495,fear,happy,0.25936986099986825
2835,fear,sad,0.20991188800007876
1486,fear,sad,0.24298723500032793
5237,fear,happy,0.23282317900020644
1964,fear,neutral,0.24082925999982763
3506,fear,neutral,0.19482706400003735
3791,fear,happy,0.24692547899985584
3440,fear,surprise,0.1938598000001548
1193,fear,fear,0.21364883399974133
341,fear,fear,0.23813589399969715
1535,fear,fear,0.1870942069999728
2541,fear,angry,0.22644360699996469
3372,fear,fear,0.22375583300026847
5448,fear,fear,0.2407801669996843
2597,fear,surprise,0.20170521299996835
2380,fear,surprise,0.19704202000002624
3548,fear,angry,0.24196461800011093
2138,fear,fear,0.18838115799962907
2279,fear,fear,0.23867246999998315
4307,fear,neutral,0.23212043500006985
3466,fear,surprise,0.19784048800011078
1116,fear,angry,0.21091091099970072
282,fear,sad,0.22313899600021614
2110,fear,fear,0.21828924700002972
503,fear,fear,0.2219188040003246
3711,fear,happy,0.2018561760000921
1622,fear,neutral,0.2364073839999037
4983,fear,fear,0.2272298520001641
1985,fear,happy,0.1828879249997044
1419,fear,happy,0.1935651680000774
706,fear,angry,0.22138522700015528
3478,fear,neutral,0.19921266199980892
3352,fear,fear,0.21056955699987157
3386,fear,neutral,0.21538256399981037
1515,fear,fear,0.21682353500000318
5344,fear,fear,0.2183235060001607
2726,fear,neutral,0.20178991600005247
4086,fear,happy,0.22253541800000676
3314,fear,fear,0.2389751749997231
1598,fear,fear,0.22564393499988
1363,fear,neutral,0.25183076399980564
1463,fear,surprise,0.19539027000018905
215,fear,surprise,0.22387642499961657
3875,fear,sad,0.24370894200001203
1649,fear,fear,0.19766143099968758
4623,fear,fear,0.1956803090001813
3390,fear,happy,0.2037707969998337
2673,fear,sad,0.19369463100019857
4055,fear,angry,0.2322008790001746
3672,fear,happy,0.22551974999987578
1048,fear,neutral,0.2024376790000133
1268,fear,fear,0.21763800300004732
3751,fear,angry,0.24383905300010156
1170,fear,sad,0.23257575100024042
3114,fear,neutral,0.2241510010003367
316,fear,sad,0.23158385600027032
4060,fear,surprise,0.20616880999978093
2574,fear,neutral,0.23139502200001516
1442,fear,fear,0.22882673000003706
403,fear,angry,0.22254706700005045
5407,fear,happy,0.2602808649999133
1011,fear,angry,0.20206147299995791
1942,fear,fear,0.22578930599956948
113,fear,sad,0.18949519999978293
1520,fear,fear,0.25680432799981645
3501,fear,fear,0.24336241999981212
1704,fear,surprise,0.2525887309998325
3513,fear,fear,0.2360470290000194
3488,fear,neutral,0.23487929999964763
2235,fear,happy,0.19467570999995587
3224,fear,angry,0.20290401400006886
4829,fear,surprise,0.18353431600007752
208,fear,fear,0.24384862699980658
1294,fear,fear,0.20511321200001476
529,fear,fear,0.2194847719997597
2582,fear,angry,0.23169911600007254
2,fear,fear,0.21118681899997682
4114,fear,neutral,0.19153108199998314
4416,fear,angry,0.22118844799979342
4607,fear,neutral,0.23238832400011233
4239,fear,happy,0.25221443200007343
2940,fear,neutral,0.22694718299999295
930,fear,fear,0.22593310299998848
598,fear,happy,0.19441824600016844
2007,fear,fear,0.1897770529999434
3515,fear,neutral,0.2142088719997446
1845,fear,neutral,0.22913667600005283
3265,fear,neutral,0.23565973000040685
2424,fear,fear,0.21991829199987478
1798,fear,neutral,0.2101031279999006
4625,fear,sad,0.2321078950003539
2262,fear,fear,0.24302399199996216
4369,fear,neutral,0.21936182599984022
447,fear,fear,0.19899480799995217
1478,fear,neutral,0.23035738599992328
2740,fear,neutral,0.25579372800029887
4987,fear,fear,0.23314293900011762
4449,fear,fear,0.23887306200003877
5453,fear,fear,0.24000154999976075
1021,fear,neutral,0.24175530000002254
3221,fear,neutral,0.21760242800019114
2937,fear,fear,0.19499337799970817
1445,fear,surprise,0.22615117699979237
5055,fear,fear,0.30719254599989654
3728,fear,happy,0.238571003999823
5318,fear,fear,0.2243247229998815
782,fear,fear,0.2421486719999848
3463,fear,fear,0.21513609900011943
2166,fear,fear,0.22764546400003383
3404,fear,happy,0.24417892400015262
4088,fear,fear,0.23633677000043463
3210,fear,sad,0.2158247880001909
3425,fear,fear,0.2546935000000303
3788,fear,fear,0.2306875169997511
1165,fear,surprise,0.19533008400003382
1387,fear,fear,0.19604308799989667
177,fear,sad,0.2161609560002944
3874,fear,neutral,0.21899369399989155
1772,fear,fear,0.22763316700002179
2798,fear,neutral,0.23299564099988856
1351,fear,surprise,0.40893417400002363
68,fear,surprise,0.19867880500032697
2939,fear,happy,0.2276173700001891
1854,fear,sad,0.2358487670003342
1840,fear,fear,0.2414829830004237
2807,fear,happy,0.22241534200020396
915,fear,sad,0.2357290439999815
3544,fear,fear,0.2463544360002743
3605,fear,neutral,0.2713775160000296
5341,fear,sad,0.2600495100000444
2456,fear,fear,0.2217468569997436
1176,fear,surprise,0.19444761500017194
2284,fear,sad,0.2185502649999762
4962,fear,happy,0.22588650899979257
4808,fear,fear,0.2510158129998672
3866,fear,neutral,0.21465926299970306
5070,fear,neutral,0.22661723500004882
4514,fear,neutral,0.1863780159997077
3159,fear,neutral,0.19658212700005606
3828,fear,neutral,0.1953923239998403
4947,fear,fear,0.19992866399979903
299,fear,angry,0.2297939929999302
4250,fear,happy,0.2478577580000092
4881,fear,fear,0.20984732900024028
622,fear,fear,0.2517462420000811
4764,fear,happy,0.24204246699991927
174,fear,fear,0.19699250000030588
4724,fear,fear,0.18719446500017511
1306,fear,surprise,0.20988084700002219
5060,fear,neutral,0.19988331100012147
1529,fear,fear,0.2429614530001345
2356,fear,surprise,0.672588813999937
5199,fear,fear,0.21592975099974865
385,fear,happy,0.24898917099972095
2155,fear,happy,0.25285450699993817
1826,fear,fear,0.2504499570000007
2193,fear,sad,0.25458751700034554
4955,fear,sad,0.3974191100001008
3597,fear,sad,0.2237127190001047
3146,fear,happy,0.21338862499987954
4942,fear,fear,0.21671551400004319
2859,fear,sad,0.2470617349999884
1586,fear,surprise,0.22803407599985803
4203,fear,sad,0.24778192400026455
679,fear,fear,0.22181511600001613
2833,fear,fear,0.2191479159996561
2137,fear,sad,0.2667542490003143
2790,fear,fear,0.2710323660003269
1151,fear,neutral,0.2552051500001653
716,fear,fear,0.23323152900002242
4140,fear,neutral,0.24666730599983566
680,fear,sad,0.253759030999845
1174,fear,neutral,0.24700369700030933
5052,fear,happy,0.20961012399993706
1204,fear,angry,0.24991184300006353
2233,fear,surprise,0.2526413020000291
5383,fear,surprise,0.2150582089998352
2263,fear,surprise,0.2504270119998182
968,fear,happy,0.23036925500036887
936,fear,angry,0.2423132640001313
4400,fear,happy,0.24956565599995884
4363,fear,sad,0.2158272130000114
5480,fear,happy,0.22908178399984536
638,fear,surprise,0.20991510599969843
3888,fear,fear,0.23834142699979566
3748,fear,surprise,0.2428469890000997
5209,fear,neutral,0.18881643599979725
96,fear,sad,0.23927893299969583
2480,fear,fear,0.40218668999978036
2852,fear,sad,0.2543989219998366
2439,fear,angry,0.20443979799983936
3850,fear,sad,0.24597919100006038
4321,fear,surprise,0.19667529299977105
4807,fear,fear,0.25062575400033893
3168,fear,fear,0.2233510680002837
3303,fear,angry,0.24488096300001416
4749,fear,fear,0.1886155460001646
738,fear,neutral,0.25905507700008457
3679,fear,happy,0.23680245600007765
5022,fear,fear,0.23602196999991065
565,fear,fear,0.23092786799998066
3512,fear,neutral,0.2296442689998912
2178,fear,surprise,0.22071658999993815
2791,fear,neutral,0.22989451099965663
974,fear,fear,0.21794944600014787
4344,fear,happy,0.2656534829998236
121,fear,fear,0.2292861930000072
1030,fear,surprise,0.23071547800009284
1641,fear,happy,0.23971472999983234
1465,fear,fear,0.22700390299996798
1157,fear,happy,0.23795566499984488
5153,fear,fear,0.19843421000041417
3098,fear,happy,0.19100628099977257
4895,fear,neutral,0.2131290860002082
4349,fear,sad,0.22304821399984576
2578,fear,fear,0.19987782899988815
3925,fear,angry,0.19525306300010925
4334,fear,fear,0.1909160389996032
2004,fear,fear,0.20136181799989572
587,fear,surprise,0.24135570199996437
5146,fear,neutral,0.19176054399986242
4228,fear,surprise,0.2463828959998864
312,fear,happy,0.23088475700023992
4593,fear,fear,0.18720512999971106
3435,fear,neutral,0.18655408900031034
1209,fear,fear,0.19635814299999765
2365,fear,sad,0.2223210800002562
1145,fear,fear,0.22389525599965054
2526,fear,neutral,0.18710616699991078
204,fear,surprise,0.2736552300002586
481,fear,sad,0.19200641499992344
1143,fear,fear,0.23934633999988364
5415,fear,fear,0.2384864649998235
4878,fear,fear,0.22568937599999117
1557,fear,surprise,0.2308370890000333
4424,fear,fear,0.23710508700014543
722,fear,surprise,0.19353566400013733
695,fear,fear,0.24615150700037702
472,fear,fear,0.1997384010001042
5121,fear,fear,0.19033349900018948
471,fear,fear,0.220447570000033
3117,fear,neutral,0.1905595739999626
4716,fear,angry,0.19188104400018346
3039,fear,sad,0.19869115500023327
4547,fear,fear,0.23759470000004512
5092,fear,neutral,0.21641334400010237
1152,fear,fear,0.192486621000171
25,fear,sad,0.1921378229999391
2998,fear,happy,0.23562583700004325
1449,fear,sad,0.21805164900024465
2902,fear,surprise,0.23818640699983007
3517,fear,fear,0.3801717529995585
2425,fear,surprise,0.2377942200000689
863,fear,neutral,0.257498790000227
2144,fear,sad,0.21371699599967542
3883,fear,happy,0.24645035899993673
5021,fear,neutral,0.23204766900016693
410,fear,neutral,0.22220880099985152
4459,fear,fear,0.22811620399988897
395,fear,neutral,0.2196519540002555
4991,fear,happy,0.2209895169999072
2275,fear,sad,0.24553111399973204
3301,fear,fear,0.24388817900035065
227,fear,surprise,0.2375490880003781
1991,fear,fear,0.23540213300020696
4924,fear,happy,0.18657564500017543
1033,fear,fear,0.2261526010001944
926,fear,sad,0.2174205900000743
1060,fear,fear,0.219876880999891
3373,fear,neutral,0.249689729000238
1172,fear,surprise,0.24190992700005154
783,fear,happy,0.19298014199966929
2691,fear,neutral,0.1914389119997395
4603,fear,fear,0.23847990900003424
682,fear,neutral,0.23022365899987562
3190,fear,neutral,0.1817759699997623
4509,fear,fear,0.22350443799996356
3767,fear,angry,0.2185002810001606
2708,fear,surprise,0.24110079199999745
1841,fear,surprise,0.18736609300003693
1307,fear,disgust,0.21323128899985022
2126,fear,sad,0.22574611699974412
1699,fear,neutral,0.23224317000040173
554,fear,neutral,0.25381465800001024
5074,fear,surprise,0.2151276509998752
4333,fear,surprise,0.22708995700031664
4263,fear,fear,0.23494542600019486
2748,fear,neutral,0.21490644599998632
2753,fear,fear,0.241962815000079
5139,fear,sad,0.22836761199960165
1720,fear,neutral,0.18439679899984185
175,fear,happy,0.24097471699997186
2886,fear,happy,0.22380060500017862
4050,fear,fear,0.24509909099970173
4930,fear,sad,0.23808081300012418
5145,fear,neutral,0.19129303999989133
4374,fear,fear,0.19474515100000644
3804,fear,fear,0.24811709000005067
4469,fear,angry,0.2275520520001919
3143,fear,neutral,0.19031657200002883
4390,fear,fear,0.22979808199988838
2494,fear,happy,0.21894268999994893
1403,fear,surprise,0.24221852099981334
205,fear,fear,0.19932565799990698
4389,fear,disgust,0.21382812599995304
213,fear,sad,0.22903494799993496
597,fear,fear,0.23228446699977212
691,fear,surprise,0.23999691499966502
421,fear,angry,0.20338443900027414
1762,fear,happy,0.23484751700016204
2135,fear,fear,0.23765768000021126
821,fear,fear,0.22181679799996346
3261,fear,surprise,0.20249978600031682
2366,fear,fear,0.234658201000002
2377,fear,happy,0.22551146700016034
5198,fear,neutral,0.22065066200002548
878,fear,angry,0.2560001510000802
745,fear,fear,0.24340913800006092
1659,fear,fear,0.2303047330001391
933,fear,fear,0.2003619219999564
5303,fear,fear,0.23229207700023835
5239,fear,neutral,0.19366275599986693
1657,fear,sad,0.24839762800002063
4976,fear,fear,0.23937494900019374
4884,fear,sad,0.2279426089999106
942,fear,angry,0.20977678799999921
2254,fear,surprise,0.1941258880001442
2671,fear,fear,0.24418642000000546
1588,fear,sad,0.2440811040000881
4596,fear,fear,0.19490113299980294
1794,fear,fear,0.2333131189998312
697,fear,neutral,0.21872694800003956
1897,fear,happy,0.22787636800012478
1631,fear,neutral,0.21409782999990057
1595,fear,sad,0.2497895609999432
5012,fear,sad,0.2334927499996411
3125,fear,happy,0.2235865850002483
1439,fear,fear,0.2225685989997146
1746,fear,fear,0.23149753600000622
5040,fear,happy,0.19078755500004263
4222,fear,sad,0.23747056799993516
2912,fear,surprise,0.24515223999969749
2426,fear,neutral,0.23244535599997107
3593,fear,happy,0.19131172400011565
4516,fear,fear,0.22107982999978049
2875,fear,neutral,0.18749655500005247
924,fear,happy,0.1978474450002068
2511,fear,fear,0.23775203300010617
1847,fear,neutral,0.1890877869996075
1687,fear,neutral,0.2448845529997925
4448,fear,fear,0.19846846700011156
1507,fear,fear,0.2281779429999915
4626,fear,neutral,0.22841781499982972
1943,fear,sad,0.22441925600014656
3670,fear,sad,0.23438153299957776
3521,fear,sad,0.23872051900025326
2125,fear,fear,0.20721210700003212
2512,fear,neutral,0.21173020500009443
4358,fear,angry,0.22279095099975166
2559,fear,fear,0.23528959299983399
2400,fear,fear,0.1986391530003857
98,fear,fear,0.20354234600017662
5394,fear,happy,0.32137785599979907
3134,fear,sad,0.22950826500027688
2073,fear,fear,0.24388254699988465
2496,fear,fear,0.23949828200011325
955,fear,happy,0.227834903999792
82,fear,fear,0.2233593790001578
3362,fear,fear,0.24297307799997725
4602,fear,surprise,0.19089746300005572
1269,fear,neutral,0.22542816799978027
1092,fear,angry,0.2154982070001097
4150,fear,happy,0.22593724500029566
2860,fear,neutral,0.21754338499977166
1430,fear,fear,0.20079975700036812
3278,fear,fear,0.2093415620001906
812,fear,happy,0.19326369800000975
3886,fear,fear,0.2289620759997888
4703,fear,fear,0.2309680139996999
1809,fear,fear,0.22217846500007
5232,fear,fear,0.22387251200007086
4034,fear,happy,0.24796575400023357
4975,fear,sad,0.22438657100019554
5419,happy,happy,0.25325535600040894
4725,happy,fear,0.2370275089997449
4259,happy,fear,0.23277882000002137
4221,happy,fear,0.2443795859999227
4964,happy,happy,0.232654096999795
1192,happy,happy,0.21413192199997866
1517,happy,neutral,0.2519987939999737
5073,happy,happy,0.19833442900016962
4418,happy,neutral,0.2413550699998268
2622,happy,happy,0.2286353899999085
1989,happy,happy,0.22650021100025697
2808,happy,sad,0.21702191899976242
1291,happy,happy,0.22522270399986155
1997,happy,happy,0.1923916000000645
2306,happy,happy,0.24128838400019958
2761,happy,neutral,0.23195529599979636
2990,happy,happy,0.20117762899963054
