image,labelled_expression,detected_expression,time
3658,disgust,happy,0.07619829999748617
3664,disgust,disgust,0.06402980000711977
366,disgust,happy,0.10582900000736117
3673,disgust,surprise,0.09160549996886402
3675,disgust,fear,0.09334499994292855
3676,disgust,angry,0.09629499993752688
3682,disgust,angry,0.09228410001378506
3684,disgust,sad,0.09220129996538162
3702,disgust,fear,0.09600989997852594
3707,disgust,fear,0.0890315999276936
370,disgust,angry,0.09273229993414134
3713,disgust,surprise,0.09091250004712492
3715,disgust,sad,0.08029730000998825
3725,disgust,fear,0.09686139994300902
372,disgust,happy,0.08030559995677322
373,disgust,disgust,0.07633040007203817
3741,disgust,disgust,0.06645180005580187
3754,disgust,fear,0.09967460006009787
3758,disgust,surprise,0.07873449998442084
3762,disgust,happy,0.09847239998634905
3769,disgust,neutral,0.07828380004502833
3814,disgust,sad,0.09078580001369119
381,disgust,happy,0.07742119999602437
3822,disgust,angry,0.06477499997708946
3835,disgust,neutral,0.06471880001481622
3867,disgust,sad,0.05292549997102469
3873,disgust,happy,0.06958939996547997
3879,disgust,happy,0.08420889999251813
3884,disgust,fear,0.09391310007777065
389,disgust,neutral,0.08951199997682124
38,disgust,angry,0.09055229998193681
3902,disgust,angry,0.08993650006595999
3917,disgust,angry,0.09196200000587851
3933,disgust,angry,0.09560339991003275
3939,disgust,neutral,0.08762370003387332
3940,disgust,neutral,0.09310979989822954
3964,disgust,happy,0.08844359999056906
398,disgust,happy,0.09056650009006262
399,disgust,surprise,0.0873898999998346
4001,disgust,fear,0.09719240001868457
4035,disgust,angry,0.09818549989722669
4043,disgust,fear,0.09500640002079308
4054,disgust,neutral,0.0671863000607118
4068,disgust,sad,0.10076579998712987
406,disgust,angry,0.09714109997730702
4074,disgust,angry,0.11317379993852228
4075,disgust,happy,0.08840319991577417
4076,disgust,happy,0.07875390001572669
4084,disgust,fear,0.10234159999527037
4106,disgust,angry,0.10558079998008907
4111,disgust,sad,0.12286070000845939
4112,disgust,fear,0.0781136000296101
4120,disgust,happy,0.08976709994021803
4123,disgust,angry,0.08688970003277063
4128,disgust,neutral,0.08712740009650588
4132,disgust,disgust,0.07901029998902231
4151,disgust,happy,0.06279620004352182
4158,disgust,neutral,0.10256590007338673
4161,disgust,happy,0.10184620006475598
4170,disgust,fear,0.08881970006041229
4179,disgust,fear,0.09138840006198734
4185,disgust,angry,0.0891567999497056
4191,disgust,neutral,0.08797160000540316
4204,disgust,angry,0.09493050002492964
420,disgust,sad,0.09481489995960146
4219,disgust,angry,0.09620949998497963
424,disgust,angry,0.08452710008714348
4256,disgust,angry,0.07772499998100102
4261,disgust,fear,0.07407570001669228
4268,disgust,fear,0.11183920002076775
4269,disgust,happy,0.08785409992560744
429,disgust,happy,0.0843338998965919
4306,disgust,sad,0.07712400006130338
4314,disgust,happy,0.11565179994795471
4315,disgust,happy,0.09467909997329116
4340,disgust,angry,0.10171930002979934
434,disgust,fear,0.09399059996940196
4361,disgust,disgust,0.110924799926579
4367,disgust,neutral,0.09257700003217906
4371,disgust,sad,0.07686729996930808
4383,disgust,neutral,0.06437869998626411
4387,disgust,neutral,0.09018369996920228
4388,disgust,fear,0.0938116000033915
4427,disgust,fear,0.09980030008591712
4435,disgust,neutral,0.08187220001127571
4444,disgust,neutral,0.1295775999315083
4450,disgust,fear,0.08751740003935993
4453,disgust,happy,0.09172470006160438
4460,disgust,sad,0.11796099995262921
4473,disgust,neutral,0.07771649991627783
4478,disgust,fear,0.11897470010444522
4483,disgust,angry,0.08248620002996176
4489,disgust,angry,0.08788510004524142
4492,disgust,fear,0.09469499997794628
4499,disgust,surprise,0.08701359992846847
4504,disgust,angry,0.09266999992541969
451,disgust,sad,0.09123449993785471
4523,disgust,neutral,0.0706169999903068
4534,disgust,sad,0.07936450000852346
4538,disgust,sad,0.06729579996317625
4548,disgust,fear,0.08912969997618347
455,disgust,happy,0.09223320009186864
4569,disgust,fear,0.09185189998243004
4577,disgust,sad,0.09868639998603612
459,disgust,angry,0.09266849991399795
4642,disgust,disgust,0.14236220007296652
4663,disgust,angry,0.12045090005267411
4665,disgust,sad,0.058827799977734685
466,disgust,surprise,0.08889950008597225
467,disgust,happy,0.07086410000920296
4685,disgust,sad,0.07999200001358986
468,disgust,neutral,0.09318299998994917
469,disgust,sad,0.09478260006289929
4727,disgust,happy,0.08961859997361898
4728,disgust,sad,0.08830599999055266
4734,disgust,disgust,0.054394699982367456
474,disgust,angry,0.09337080002296716
4755,disgust,happy,0.08851190004497766
4757,disgust,angry,0.08181150001473725
4767,disgust,fear,0.08137069991789758
4772,disgust,sad,0.11348429997451603
4815,disgust,fear,0.10463289998006076
4823,disgust,happy,0.086521300021559
4825,disgust,fear,0.0865690999198705
4827,disgust,fear,0.10087510000448674
4853,disgust,neutral,0.06644820002838969
4860,disgust,sad,0.07534119999036193
4864,disgust,neutral,0.1539212999632582
4872,disgust,happy,0.10878030001185834
4879,disgust,happy,0.08212089992593974
4880,disgust,fear,0.062151300022378564
4882,disgust,angry,0.0673235000576824
4883,disgust,fear,0.06686650007031858
4910,disgust,neutral,0.08032469998579472
4931,disgust,happy,0.07715060003101826
4946,disgust,neutral,0.07094790006522089
4951,disgust,neutral,0.09530619997531176
4957,disgust,fear,0.07925280008930713
4963,disgust,angry,0.0705420000012964
4979,disgust,sad,0.13785499997902662
497,disgust,sad,0.07858820003457367
4994,disgust,sad,0.06826960004400462
5002,disgust,sad,0.0968446999322623
5004,disgust,sad,0.08477240009233356
5009,disgust,fear,0.09286610002163798
5017,disgust,neutral,0.08737049996852875
5020,disgust,neutral,0.054843499907292426
5024,disgust,sad,0.10423799999989569
5038,disgust,fear,0.08673870004713535
5042,disgust,sad,0.13688529992941767
5069,disgust,happy,0.07751299999654293
5081,disgust,angry,0.07090149994473904
5083,disgust,neutral,0.05592349998187274
508,disgust,happy,0.07965820003300905
510,disgust,angry,0.06795200007036328
5136,disgust,neutral,0.09934830002021044
5143,disgust,angry,0.08366170001681894
5154,disgust,angry,0.09413549990858883
5156,disgust,fear,0.09025110001675785
5157,disgust,sad,0.08101730002090335
5172,disgust,neutral,0.07873820001259446
5173,disgust,disgust,0.09288330003619194
5186,disgust,fear,0.06779619993176311
5200,disgust,angry,0.10708440002053976
5227,disgust,neutral,0.08033080003224313
5244,disgust,angry,0.09175290004350245
5255,disgust,sad,0.07793729996774346
5266,disgust,neutral,0.07010879996232688
5274,disgust,angry,0.08682430000044405
5297,disgust,disgust,0.08193019998725504
530,disgust,angry,0.09007520007435232
5332,disgust,happy,0.07812780002132058
5336,disgust,neutral,0.06775139993987978
5343,disgust,sad,0.12120749999303371
5349,disgust,happy,0.09564670000690967
5354,disgust,happy,0.08991420001257211
5365,disgust,disgust,0.09356970002409071
5367,disgust,fear,0.0949954999377951
5371,disgust,happy,0.08141019998583943
5374,disgust,angry,0.08686080004554242
5385,disgust,surprise,0.09467379993293434
5393,disgust,disgust,0.0924896999495104
539,disgust,neutral,0.09503670001868159
5406,disgust,fear,0.08491600002162158
5425,disgust,neutral,0.09364740003366023
5426,disgust,angry,0.08922299998812377
5437,disgust,fear,0.09630199999082834
5442,disgust,angry,0.07837470003869385
5456,disgust,fear,0.07398639991879463
5457,disgust,angry,0.0779656000668183
5468,disgust,sad,0.0546753000235185
5474,disgust,fear,0.1028465999988839
5479,disgust,happy,0.09790809999685735
5483,disgust,angry,0.10494720004498959
5486,disgust,neutral,0.08307629998307675
5487,disgust,neutral,0.10208199999760836
560,disgust,disgust,0.09075979993212968
568,disgust,happy,0.13518950005527586
579,disgust,neutral,0.0891250999411568
591,disgust,angry,0.08728510001674294
601,disgust,happy,0.09075259999372065
617,disgust,neutral,0.09237849991768599
618,disgust,neutral,0.07943890010938048
626,disgust,sad,0.0883633999619633
642,disgust,neutral,0.0913554000435397
64,disgust,surprise,0.09117399994283915
65,disgust,neutral,0.08702109998557717
666,disgust,fear,0.07127559999935329
685,disgust,angry,0.08991830004379153
700,disgust,disgust,0.11219519993755966
702,disgust,happy,0.09787650010548532
70,disgust,neutral,0.2500347000313923
712,disgust,neutral,0.09612789994571358
733,disgust,neutral,0.09332780004478991
73,disgust,surprise,0.0559648999478668
748,disgust,happy,0.09723569999914616
752,disgust,angry,0.09582589997444302
758,disgust,angry,0.0886107999831438
776,disgust,neutral,0.10509269998874515
786,disgust,sad,0.09524480008985847
787,disgust,happy,0.07780069997534156
789,disgust,fear,0.09810629999265075
792,disgust,happy,0.08837179990950972
798,disgust,fear,0.09424250002484769
7,disgust,angry,0.11184240004513413
814,disgust,neutral,0.08659239998087287
818,disgust,happy,0.08720670000184327
825,disgust,neutral,0.10437670000828803
837,disgust,angry,0.09586659993510693
845,disgust,sad,0.0999783999286592
854,disgust,sad,0.0878560000564903
861,disgust,neutral,0.12340059992857277
885,disgust,sad,0.09402169997338206
899,disgust,disgust,0.10520160000305623
902,disgust,angry,0.07002670003566891
907,disgust,surprise,0.14974870008882135
931,disgust,happy,0.06743069994263351
944,disgust,fear,0.09871859999839216
950,disgust,neutral,0.11933699995279312
959,disgust,angry,0.07878750003874302
962,disgust,angry,0.08838860003743321
976,disgust,angry,0.08802970009855926
977,disgust,happy,0.08657980000134557
992,disgust,angry,0.07849370001349598
1002,fear,surprise,0.0817061000270769
1011,fear,angry,0.11545419995673001
1021,fear,neutral,0.0968473000684753
1030,fear,surprise,0.13556460000108927
1033,fear,fear,0.06950490002054721
1037,fear,fear,0.12061380001250654
1048,fear,neutral,0.08301249996293336
1060,fear,fear,0.08940850000362843
1092,fear,angry,0.11736499995458871
1115,fear,fear,0.09617099992465228
1116,fear,angry,0.08678060001693666
113,fear,sad,0.07909709995146841
1143,fear,fear,0.10075600002892315
1144,fear,sad,0.1116399000165984
1145,fear,fear,0.08934249996673316
1151,fear,neutral,0.09428179997485131
1152,fear,fear,0.07803420000709593
1157,fear,happy,0.07105769996996969
1165,fear,surprise,0.09473849995993078
1170,fear,sad,0.09532029996626079
1172,fear,surprise,0.09472729999106377
1174,fear,neutral,0.09662610001396388
1176,fear,surprise,0.06810829997994006
1193,fear,fear,0.0818931000540033
1204,fear,angry,0.08610870002303272
1209,fear,fear,0.10213459993246943
121,fear,fear,0.09165089996531606
1256,fear,neutral,0.11777719995006919
1268,fear,fear,0.08765440003480762
1269,fear,neutral,0.08965380000881851
1294,fear,fear,0.08557070000097156
1306,fear,surprise,0.08160270005464554
1307,fear,disgust,0.08550600009039044
1308,fear,fear,0.05692000000271946
1351,fear,happy,0.16990330000407994
1352,fear,angry,0.09584179997909814
1363,fear,neutral,0.0926331999944523
1376,fear,neutral,0.08000680000986904
1387,fear,fear,0.0827676000772044
1403,fear,surprise,0.1160391999874264
1419,fear,happy,0.08034109999425709
1430,fear,fear,0.0810399999609217
1439,fear,fear,0.11504629999399185
1442,fear,fear,0.0971046999329701
1445,fear,surprise,0.08957630000077188
1449,fear,sad,0.0871122000971809
1453,fear,neutral,0.09054450003895909
1463,fear,surprise,0.08462429989594966
1465,fear,fear,0.09648509998805821
1478,fear,neutral,0.09022859996184707
1486,fear,sad,0.0947224999545142
1496,fear,neutral,0.09395720006432384
1500,fear,happy,0.06769529997836798
1507,fear,fear,0.0685328000690788
1515,fear,fear,0.08695680007804185
1520,fear,fear,0.09614939999300987
1529,fear,fear,0.10197580000385642
1535,fear,fear,0.07673979992978275
1557,fear,surprise,0.0712737999856472
155,fear,sad,0.08794790005777031
1586,fear,surprise,0.08254329999908805
1588,fear,sad,0.13280259992461652
1595,fear,sad,0.09856279997620732
1598,fear,fear,0.11220819992013276
1622,fear,neutral,0.09493949997704476
162,fear,fear,0.10622450010851026
1631,fear,neutral,0.07848599995486438
1641,fear,happy,0.09530829999130219
1649,fear,fear,0.07992579997517169
1657,fear,sad,0.09997149999253452
1659,fear,fear,0.09234170010313392
1687,fear,neutral,0.08825130003970116
1699,fear,neutral,0.0959228000137955
1704,fear,surprise,0.09962020011153072
1720,fear,neutral,0.06871409993618727
1746,fear,fear,0.06495000002905726
174,fear,fear,0.05533480003941804
175,fear,happy,0.09851120004896075
1762,fear,happy,0.08019479992799461
1763,fear,angry,0.08442040008958429
1772,fear,fear,0.0927817999618128
177,fear,sad,0.08476360002532601
1780,fear,neutral,0.07890159997623414
1787,fear,fear,0.06876249995548278
1794,fear,fear,0.07000970002263784
1798,fear,neutral,0.08761719998437911
17,fear,happy,0.0972250000340864
1809,fear,fear,0.09242060000542551
181,fear,neutral,0.09693120000883937
1826,fear,fear,0.09068399993702769
1833,fear,neutral,0.09931100008543581
1834,fear,fear,0.1004022000124678
1840,fear,fear,0.10180149995721877
1841,fear,surprise,0.0801480000372976
1845,fear,neutral,0.095232899999246
1847,fear,neutral,0.07870749989524484
1854,fear,sad,0.07432949997019023
1897,fear,happy,0.0946301999501884
1942,fear,fear,0.09066330001223832
1943,fear,sad,0.09166189993266016
1947,fear,happy,0.08060330001171678
1956,fear,neutral,0.10143619996961206
1964,fear,neutral,0.09714600001461804
196,fear,neutral,0.08074220002163202
1985,fear,happy,0.06525149999652058
198,fear,fear,0.05864299996756017
1991,fear,fear,0.09536110004410148
2004,fear,fear,0.08007650007493794
2005,fear,neutral,0.0820256998995319
2007,fear,fear,0.07984280004166067
204,fear,surprise,0.0943374999333173
205,fear,fear,0.09531550004612654
2063,fear,angry,0.0923167000291869
2073,fear,fear,0.10015969991218299
2082,fear,sad,0.09350089996587485
208,fear,fear,0.0955684999935329
2110,fear,fear,0.10157589998561889
2116,fear,surprise,0.0779154000338167
2125,fear,fear,0.08535419998224825
2126,fear,sad,0.09399199998006225
2135,fear,fear,0.08924789994489402
2137,fear,sad,0.09162039996590465
2138,fear,fear,0.07817310001701117
213,fear,sad,0.06972190004307777
2144,fear,sad,0.08688000007532537
2145,fear,fear,0.08010720007587224
2155,fear,happy,0.07086670002900064
215,fear,surprise,0.09396789991296828
2166,fear,fear,0.09729079995304346
2178,fear,surprise,0.09246119996532798
2180,fear,sad,0.09879139997065067
2193,fear,sad,0.09361250000074506
2233,fear,surprise,0.09858700004406273
2235,fear,happy,0.11610350001137704
2254,fear,surprise,0.10100909997709095
2262,fear,fear,0.09879359998740256
2263,fear,surprise,0.09668349998537451
2275,fear,sad,0.09409479994792491
2279,fear,fear,0.0720950000686571
227,fear,surprise,0.0752084000268951
2284,fear,sad,0.10865970002487302
2356,fear,surprise,0.11598610004875809
2365,fear,sad,0.0905355999711901
2366,fear,fear,0.09776399994734675
2377,fear,happy,0.09028770006261766
2380,fear,surprise,0.0806240999372676
23,fear,neutral,0.09645820001605898
2400,fear,fear,0.08009799988940358
2424,fear,fear,0.08363799995277077
2425,fear,surprise,0.09807210008148104
2426,fear,neutral,0.09211249998770654
2439,fear,angry,0.07735420006792992
2447,fear,neutral,0.07601990003604442
2456,fear,fear,0.06683120003435761
2467,fear,sad,0.10949850000906736
2480,fear,sad,0.145031200023368
2493,fear,sad,0.08065789996180683
2494,fear,happy,0.07889149989932775
2496,fear,fear,0.08770909998565912
2511,fear,fear,0.09747209993656725
2512,fear,neutral,0.07940899999812245
2526,fear,neutral,0.0772071999963373
2541,fear,angry,0.06831399991642684
2559,fear,fear,0.09871349995955825
2574,fear,neutral,0.14195580000523478
2578,fear,fear,0.08401829993817955
2582,fear,angry,0.09171740000601858
2597,fear,surprise,0.10922039998695254
25,fear,sad,0.08287519996520132
265,fear,happy,0.11051220004446805
2671,fear,fear,0.09710739995352924
2673,fear,sad,0.07813939999323338
2685,fear,angry,0.060186499962583184
2691,fear,neutral,0.0778993999119848
2706,fear,angry,0.07050340005662292
2708,fear,surprise,0.09845669998321682
2726,fear,neutral,0.08068359992466867
2740,fear,neutral,0.10336499998811632
2741,fear,neutral,0.12349989998620003
2748,fear,neutral,0.08828420005738735
2753,fear,fear,0.0977905000327155
2790,fear,fear,0.12589710007887334
2791,fear,neutral,0.06907349999528378
2793,fear,fear,0.11523909994866699
2798,fear,neutral,0.09305450005922467
2807,fear,happy,0.09424600005149841
2810,fear,happy,0.10963089996948838
282,fear,sad,0.09129350003786385
2833,fear,fear,0.08129879995249212
2835,fear,sad,0.08784940000623465
2852,fear,sad,0.09332749992609024
2859,fear,sad,0.0930407999549061
2860,fear,neutral,0.08278789999894798
2864,fear,fear,0.09582349995616823
2875,fear,neutral,0.10118170001078397
2876,fear,neutral,0.0692853000946343
2886,fear,happy,0.09510330006014556
2902,fear,surprise,0.09793299995362759
2912,fear,surprise,0.09079220006242394
2937,fear,fear,0.08250749995931983
2939,fear,happy,0.1260741000296548
2940,fear,neutral,0.1376709999749437
2998,fear,happy,0.09558269998524338
299,fear,angry,0.09542719996534288
2,fear,fear,0.08644739992450923
3017,fear,angry,0.0545708000427112
3039,fear,sad,0.08228059997782111
3047,fear,happy,0.08041219995357096
3049,fear,fear,0.09642189997248352
3054,fear,sad,0.10447309992741793
3098,fear,happy,0.07838199997786433
3114,fear,neutral,0.07266239996533841
3117,fear,neutral,0.08085020002909005
3125,fear,happy,0.062050400068983436
312,fear,happy,0.09782699996139854
3134,fear,sad,0.08888470008969307
3143,fear,neutral,0.09754610003437847
3146,fear,happy,0.09773010003846139
3159,fear,neutral,0.07957309996709228
3164,fear,surprise,0.07971570000518113
3168,fear,fear,0.08918979996815324
316,fear,sad,0.09536089992616326
3190,fear,neutral,0.06585979997180402
3196,fear,fear,0.07092910003848374
3210,fear,sad,0.07884510001167655
3221,fear,neutral,0.08851760008838028
3224,fear,angry,0.09037870005704463
3261,fear,surprise,0.05704139999579638
3265,fear,neutral,0.09650460002012551
3278,fear,fear,0.07585599995218217
3301,fear,fear,0.07356080005411059
3302,fear,sad,0.09501769999042153
3303,fear,angry,0.09658630006015301
3314,fear,fear,0.13628619990777224
3352,fear,fear,0.0792798000620678
3362,fear,fear,0.10157300007995218
3363,fear,neutral,0.10520029999315739
3372,fear,fear,0.09087830001953989
3373,fear,neutral,0.0931422000285238
3386,fear,neutral,0.09205620002467185
3390,fear,happy,0.07484409993048757
3404,fear,happy,0.09981249994598329
341,fear,fear,0.09924890007823706
3425,fear,fear,0.0983783999690786
3427,fear,fear,0.09949699998833239
3435,fear,neutral,0.09686779999174178
3440,fear,surprise,0.08084519999101758
3448,fear,neutral,0.09307280008215457
3460,fear,surprise,0.09746439999435097
3463,fear,fear,0.09022040001582354
3466,fear,surprise,0.08076150005217642
3478,fear,neutral,0.08163480006624013
3488,fear,neutral,0.09465220000129193
3501,fear,fear,0.10099339997395873
3506,fear,neutral,0.0808238999452442
3512,fear,neutral,0.1406001999275759
3513,fear,fear,0.07247660006396472
3515,fear,neutral,0.09030359995085746
3517,fear,fear,0.09493469994049519
3521,fear,sad,0.09767370007466525
3542,fear,sad,0.11211449990514666
3544,fear,fear,0.09289159998297691
3548,fear,angry,0.09566270001232624
3583,fear,surprise,0.09408730000723153
3593,fear,happy,0.08085160003975034
3597,fear,sad,0.06556340004317462
3605,fear,neutral,0.056055799941532314
3608,fear,surprise,0.13940800004638731
3627,fear,neutral,0.08692549995612353
364,fear,happy,0.09689819999039173
3670,fear,sad,0.09433859994169325
3672,fear,happy,0.09564489999320358
3679,fear,happy,0.09421200002543628
3698,fear,neutral,0.10316870000679046
3711,fear,happy,0.0815077000297606
3728,fear,happy,0.08801140007562935
3748,fear,surprise,0.09602169995196164
3751,fear,angry,0.09792860003653914
3767,fear,angry,0.10776460007764399
3788,fear,fear,0.09227379993535578
3791,fear,happy,0.10061939992010593
3804,fear,fear,0.09636520000640303
3828,fear,neutral,0.1177841000026092
3831,fear,fear,0.07814609992783517
3839,fear,fear,0.07160599995404482
3850,fear,sad,0.08481309993658215
385,fear,happy,0.09433330001775175
3866,fear,neutral,0.08201940008439124
3874,fear,neutral,0.08848430006764829
3875,fear,sad,0.10381300002336502
3883,fear,happy,0.1001275999005884
3886,fear,fear,0.09265100001357496
3888,fear,fear,0.09434120007790625
3906,fear,sad,0.08003309997729957
3925,fear,angry,0.08056539995595813
3927,fear,angry,0.09740870003588498
394,fear,neutral,0.09997009998187423
3954,fear,happy,0.1038834999781102
395,fear,neutral,0.09030339994933456
400,fear,fear,0.07298629998695105
4034,fear,happy,0.09704849997069687
403,fear,angry,0.08994790003634989
4050,fear,fear,0.09356199996545911
4055,fear,angry,0.08929819997865707
4060,fear,surprise,0.07792249997146428
4065,fear,happy,0.05648489994928241
4086,fear,happy,0.09142890002112836
4088,fear,fear,0.13743350002914667
410,fear,neutral,0.08061299996916205
4114,fear,neutral,0.07927929994184524
4137,fear,angry,0.10882480000145733
4140,fear,neutral,0.09440020006150007
4143,fear,surprise,0.08164349989965558
4150,fear,happy,0.1133220000192523
4166,fear,neutral,0.07786700001452118
4181,fear,happy,0.10115110001061112
419,fear,angry,0.08397070004139096
4203,fear,sad,0.09114769997540861
421,fear,angry,0.08433579991105944
4222,fear,sad,0.1124468999914825
4228,fear,surprise,0.09076869999989867
4239,fear,happy,0.09353589999955148
4241,fear,fear,0.07991460000630468
4250,fear,happy,0.1020522000035271
4263,fear,fear,0.09660779999103397
4274,fear,sad,0.12546739995013922
4307,fear,neutral,0.1204258999787271
4321,fear,surprise,0.0829042000696063
4333,fear,surprise,0.05547289992682636
4334,fear,fear,0.0794145999243483
4336,fear,sad,0.05311719991732389
4344,fear,happy,0.07546009996440262
4349,fear,sad,0.09354879998136312
4353,fear,neutral,0.08006860001478344
4358,fear,angry,0.09136209997814149
4363,fear,sad,0.13078860007226467
4369,fear,neutral,0.08857759996317327
4374,fear,fear,0.08093519997783005
4377,fear,angry,0.12432000006083399
4386,fear,neutral,0.06672780006192625
4389,fear,disgust,0.06338799989316612
4390,fear,fear,0.09308150003198534
4394,fear,happy,0.08123569993767887
4400,fear,happy,0.10296709998510778
4416,fear,angry,0.0914232999784872
4424,fear,fear,0.09549159999005497
4448,fear,fear,0.0772027000784874
4449,fear,fear,0.07113180006854236
4459,fear,fear,0.11071689997334033
4469,fear,angry,0.09334419993683696
447,fear,fear,0.09519819996785372
4495,fear,happy,0.0988762000342831
4496,fear,fear,0.09217499999795109
449,fear,surprise,0.07790179993025959
4509,fear,fear,0.06911380006931722
4514,fear,neutral,0.0994710000231862
4516,fear,fear,0.08990940009243786
4547,fear,fear,0.09378300001844764
4550,fear,fear,0.0895120999775827
4572,fear,sad,0.09385480009950697
4593,fear,fear,0.07881119998637587
4596,fear,fear,0.0598177999490872
4602,fear,surprise,0.05362210003659129
4603,fear,fear,0.0748367999913171
4607,fear,neutral,0.10888650000561029
4623,fear,fear,0.08144310000352561
4625,fear,sad,0.0950279999524355
4626,fear,neutral,0.09131640009582043
4673,fear,fear,0.07936950004659593
4703,fear,fear,0.09295369999017566
4716,fear,angry,0.08329280000180006
471,fear,fear,0.09043950005434453
4724,fear,fear,0.07818360009696335
472,fear,fear,0.05465930001810193
4735,fear,happy,0.13890340004581958
4744,fear,happy,0.08822869998402894
4749,fear,fear,0.07671709998976439
4764,fear,happy,0.07316869997885078
4769,fear,surprise,0.10787509998772293
4800,fear,fear,0.09195819997694343
4807,fear,fear,0.10222300002351403
4808,fear,fear,0.14230659999884665
481,fear,sad,0.09479969996027648
4829,fear,surprise,0.07591640006285161
4839,fear,neutral,0.07206969999242574
4878,fear,fear,0.09073380008339882
4881,fear,fear,0.07839550008065999
4884,fear,sad,0.07028260000515729
4895,fear,neutral,0.07806009997148067
4924,fear,happy,0.055121999932453036
4930,fear,sad,0.06982490001246333
4932,fear,fear,0.08057850005570799
4933,fear,neutral,0.09405990003142506
4942,fear,fear,0.08357580006122589
4947,fear,fear,0.0848511999938637
4955,fear,sad,0.13249039999209344
4959,fear,surprise,0.09552179998718202
4962,fear,happy,0.09282140003051609
4966,fear,happy,0.09317500004544854
4975,fear,sad,0.09042639995459467
4976,fear,fear,0.09460019995458424
4983,fear,fear,0.13301500002853572
4987,fear,fear,0.0894683999940753
4991,fear,happy,0.09004290006123483
5012,fear,sad,0.08592500002123415
5021,fear,neutral,0.09355310001410544
5022,fear,fear,0.09843000001274049
503,fear,fear,0.08152390003670007
5040,fear,happy,0.07771029998548329
5052,fear,happy,0.05606269999407232
5055,fear,fear,0.07910319999791682
5060,fear,neutral,0.10268200002610683
5063,fear,sad,0.09958089992869645
5070,fear,neutral,0.09749279997777194
5074,fear,surprise,0.07940940000116825
5077,fear,sad,0.09433019999414682
5092,fear,neutral,0.07839849998708814
5103,fear,happy,0.06787849997635931
5116,fear,fear,0.06734390009660274
5121,fear,fear,0.07960459997411817
5139,fear,sad,0.06862929998897016
5145,fear,neutral,0.07886599993798882
5146,fear,neutral,0.08307180006522685
5153,fear,fear,0.08106769993901253
5168,fear,fear,0.10060059989336878
5195,fear,neutral,0.09196140000130981
5198,fear,neutral,0.09102030005306005
5199,fear,fear,0.08030319993849844
5209,fear,neutral,0.07656820002011955
5225,fear,neutral,0.05414560006465763
5232,fear,fear,0.09823149989824742
5237,fear,happy,0.09867279999889433
5238,fear,surprise,0.07813749997876585
5239,fear,neutral,0.05636950000189245
5250,fear,surprise,0.09622720000334084
529,fear,fear,0.09017360000871122
5303,fear,fear,0.11874160007573664
5315,fear,neutral,0.09298529999796301
5318,fear,fear,0.11800010001752526
5320,fear,fear,0.09199190000072122
5341,fear,sad,0.09653819992672652
5344,fear,fear,0.09066430001985282
5383,fear,surprise,0.08062969997990876
5391,fear,sad,0.09352360002230853
5394,fear,happy,0.09396440000273287
5407,fear,happy,0.10726950003299862
5415,fear,fear,0.11897179996594787
5448,fear,fear,0.1468743000878021
5453,fear,fear,0.10005789995193481
5480,fear,happy,0.08233400003518909
554,fear,neutral,0.1242185999872163
565,fear,fear,0.09837540006265044
580,fear,happy,0.09657740010879934
587,fear,surprise,0.09848879999481142
597,fear,fear,0.14387510006781667
598,fear,happy,0.07902059995103627
605,fear,happy,0.07982890005223453
606,fear,fear,0.07906600006390363
622,fear,fear,0.1011606000829488
638,fear,surprise,0.07838739990256727
679,fear,fear,0.0563803999684751
680,fear,sad,0.12066130002494901
682,fear,neutral,0.16087700007483363
68,fear,surprise,0.056396599975414574
691,fear,surprise,0.10105579998344183
695,fear,fear,0.09065140003804117
697,fear,neutral,0.09213599993381649
706,fear,angry,0.09269810002297163
714,fear,happy,0.0988567000022158
716,fear,fear,0.08998479996807873
721,fear,surprise,0.10091110004577786
722,fear,surprise,0.0787315999623388
728,fear,neutral,0.07801309996284544
738,fear,neutral,0.07025510002858937
745,fear,fear,0.1213632000144571
746,fear,happy,0.10051010001916438
782,fear,fear,0.09652459993958473
783,fear,happy,0.0797941000200808
802,fear,angry,0.07892210001591593
805,fear,neutral,0.07924500002991408
812,fear,happy,0.05249899998307228
821,fear,fear,0.0685771000571549
82,fear,fear,0.09226479998324066
847,fear,angry,0.09560449991840869
863,fear,neutral,0.09554860007483512
878,fear,angry,0.10894930001813918
915,fear,sad,0.09509879990946501
924,fear,happy,0.08024939999449998
926,fear,sad,0.0885685000102967
930,fear,fear,0.09194960002787411
933,fear,fear,0.08098480000626296
936,fear,angry,0.09237319999374449
942,fear,angry,0.07809750002343208
948,fear,neutral,0.05262069997843355
955,fear,happy,0.07232649996876717
968,fear,happy,0.09035139996558428
96,fear,sad,0.09683729999233037
974,fear,fear,0.08815349999349564
98,fear,fear,0.0797091000713408
991,fear,sad,0.09744519996456802
1012,happy,happy,0.08018960000481457
101,happy,neutral,0.12856500002089888
1043,happy,sad,0.094883699901402
1052,happy,happy,0.09545610006898642
1085,happy,neutral,0.11597340006846935
1086,happy,happy,0.09770539996679872
1087,happy,happy,0.09703279996756464
1099,happy,happy,0.08996979997027665
1107,happy,happy,0.06604840001091361
1140,happy,happy,0.07886659994255751
1147,happy,happy,0.06899179995525628
114,happy,fear,0.09120510006323457
116,happy,neutral,0.09875250002369285
1171,happy,happy,0.07848969998303801
1181,happy,happy,0.06967530003748834
1186,happy,happy,0.0942919000517577
