name, fex, time
S099_002_00000009, neutral, 2.8395221089999723
S099_002_00000002, neutral, 3.0256471459997556
S099_001_00000009, surprise, 2.949126201999661
S099_001_00000013, surprise, 2.872311684000124
S099_001_00000005, neutral, 2.86681842400003
S099_003_00000005, sad, 2.9173501279997254
S099_003_00000003, neutral, 2.8748143679999885
S099_003_00000013, surprise, 2.854229535000286
S090_006_00000004, neutral, 2.860381628000141
S090_006_00000007, disgust, 2.995083293999869
S090_006_00000009, disgust, 2.9968325719996756
S090_007_00000014, angry, 2.966683609000029
S090_007_00000003, neutral, 2.967378720999932
S090_007_00000012, angry, 2.8720375349998903
S090_002_00000003, surprise, 2.872038701999827
S090_002_00000002, surprise, 2.916087349999998
S090_002_00000009, surprise, 3.0068311270001686
S102_005_00000007, neutral, 2.831631145999836
S102_005_00000003, neutral, 2.8690264239999124
S102_005_00000005, neutral, 2.90812288799998
S102_008_00000028, surprise, 2.9532965169996714
S102_008_00000022, surprise, 2.876929349999955
S102_008_00000023, surprise, 2.908050589999675
S102_006_00000005, neutral, 2.890250073000061
S102_006_00000010, neutral, 2.9559528499999033
S102_006_00000003, neutral, 2.857517775999895
S102_004_00000005, neutral, 2.9643142210002225
S102_004_00000007, neutral, 2.8924678130001666
S102_004_00000016, happy, 2.897945461999825
S102_007_00000011, neutral, 2.934293368999988
S102_007_00000006, neutral, 2.9306626829998095
S102_007_00000013, neutral, 2.9074722579998706
S102_002_00000016, surprise, 2.960117997999987
S102_002_00000001, neutral, 2.867601850000028
S102_002_00000002, neutral, 2.888216330999967
S102_009_00000005, neutral, 2.885927128000276
S102_009_00000013, neutral, 2.854718387000048
S102_009_00000006, neutral, 2.934135757000149
S102_001_00000002, neutral, 2.819974238999748
S102_001_00000013, happy, 2.92716246100008
S102_001_00000004, neutral, 2.9920654799998374
S102_003_00000007, happy, 2.9309650350000993
S102_003_00000014, sad, 2.9596020170001793
S102_003_00000011, sad, 2.8792488319995755
S086_002_00000004, neutral, 2.8920809610003744
S086_002_00000005, neutral, 2.9052953870000238
S086_002_00000011, happy, 2.8800146840003435
S086_001_00000012, surprise, 3.019759349999731
S086_001_00000003, neutral, 2.952027442000144
S086_001_00000008, surprise, 2.8984711099997185
S067_005_00000002, surprise, 2.868338146000042
S067_005_00000012, surprise, 2.9004492209996897
S067_005_00000021, surprise, 2.9260753500002465
S067_006_00000010, disgust, 2.8699777770002584
S067_006_00000004, angry, 2.8462863130002916
S067_006_00000006, disgust, 2.8789066279996405
S067_004_00000012, surprise, 2.9917839800000365
S067_004_00000015, angry, 2.9409739799998533
S067_004_00000021, angry, 2.783628183000019
S067_002_00000006, surprise, 3.0250493870003083
S067_002_00000014, surprise, 2.9331373500003792
S067_002_00000010, surprise, 3.1226999790001173
S067_001_00000012, surprise, 2.8214751649998107
S067_001_00000006, surprise, 2.968433498000195
S067_001_00000020, surprise, 2.8435620539999036
S067_003_00000009, fear, 2.9890502759999436
S067_003_00000007, fear, 2.8587899789999938
S067_003_00000003, surprise, 3.071788534999996
S107_005_00000005, neutral, 2.8638198690000536
S107_005_00000008, disgust, 2.817802054000367
S107_005_00000002, neutral, 2.7642093140002544
S107_006_00000004, neutral, 2.7128116650001175
S107_006_00000001, neutral, 2.6991855720002604
S107_006_00000006, sad, 2.756271534999996
S107_004_00000002, neutral, 2.7313140909996036
S107_004_00000003, neutral, 2.6939434249998158
S107_004_00000010, happy, 2.693323165000038
S107_002_00000013, happy, 2.734908923999683
S107_002_00000002, neutral, 2.7948812949998683
S107_002_00000010, neutral, 2.763038128000062
S107_001_00000004, neutral, 2.6915647949999766
S107_001_00000009, surprise, 2.6521192019999944
S107_001_00000002, neutral, 2.7414438319997316
S107_003_00000014, surprise, 2.6563946460000807
S107_003_00000003, neutral, 2.8119783689999167
S107_003_00000019, surprise, 2.7240119059997596
S506_001_00000003, neutral, 2.7033159430002343
S506_001_00000007, angry, 2.784295997999834
S506_001_00000009, angry, 2.7489616099992418
S068_004_00000010, sad, 2.669182572999489
S068_004_00000005, angry, 2.7437933310002336
S068_004_00000008, sad, 2.6630612199996904
S068_001_00000009, surprise, 2.7462567769998714
S068_001_00000014, surprise, 2.762520610000138
S068_001_00000016, surprise, 2.7785415900007138
S136_005_00000007, sad, 2.7078117579994796
S136_005_00000005, neutral, 2.7165891280001233
S136_005_00000001, neutral, 2.7099172950001957
S136_006_00000007, surprise, 2.655072182999902
S136_006_00000009, surprise, 2.834271775999696
S136_006_00000013, happy, 2.753986683000221
S136_004_00000014, surprise, 2.6993271460005417
S136_004_00000004, neutral, 2.699573017000148
S136_004_00000013, surprise, 2.785218609000367
S136_002_00000011, fear, 2.731470423999781
S136_002_00000008, fear, 2.6881226469995454
S136_002_00000007, surprise, 2.7403976100004
S136_001_00000015, surprise, 2.7166684980002174
S136_001_00000007, surprise, 2.681555684000159
S136_001_00000006, surprise, 2.6900016469999173
S136_003_00000004, neutral, 2.7183272020001823
S136_003_00000009, sad, 2.685547275999852
S136_003_00000012, sad, 2.745868442999381
S104_002_00000020, surprise, 2.7730635730003996
S104_002_00000011, surprise, 2.654961350999656
S104_002_00000014, surprise, 2.7524322400004166
S104_001_00000018, happy, 2.646297775999301
S104_001_00000004, surprise, 2.719535201999861
S104_001_00000013, happy, 2.7183927949999998
S104_003_00000006, surprise, 2.6763159980000637
S104_003_00000004, surprise, 2.7815547939999306
S104_003_00000002, surprise, 2.719335721000789
S073_005_00000004, neutral, 2.7150379790000443
S073_005_00000015, happy, 2.7293365539999286
S073_005_00000017, happy, 2.7889912950004145
S073_006_00000006, angry, 2.6684043689992905
S073_006_00000009, angry, 2.73425436800062
S073_006_00000011, angry, 2.6810087210005804
S073_004_00000002, neutral, 2.79745718400045
S073_004_00000008, neutral, 2.82012040599966
S073_004_00000014, neutral, 3.0121209799999633
S073_002_00000005, neutral, 2.901380831000097
S073_002_00000007, happy, 2.7887717200001134
S073_002_00000020, happy, 2.9129367199993794
S073_001_00000012, surprise, 2.8983998319999955
S073_001_00000003, neutral, 2.865449423999962
S073_001_00000008, surprise, 2.963783238999895
S073_003_00000025, neutral, 2.829957406000176
S073_003_00000015, neutral, 2.9378412949999984
S073_003_00000021, neutral, 2.9033306840001387
S060_002_00000021, happy, 2.887385052999889
S060_002_00000018, happy, 2.9570450170003824
S060_002_00000015, happy, 2.94668001700029
S060_001_00000020, neutral, 2.8442809620000844
S060_001_00000007, neutral, 2.943064683000557
S060_001_00000011, neutral, 2.959411017000093
S060_003_00000017, surprise, 2.8762198130007164
S060_003_00000011, surprise, 2.976038572000107
S060_003_00000009, surprise, 2.9105530910001107
S503_006_00000001, sad, 2.9621460540001863
S503_006_00000014, sad, 2.8839680170003703
S503_006_00000003, sad, 3.064563979999548
S503_002_00000003, neutral, 2.920681517000048
S503_002_00000004, neutral, 2.9261361460003172
S503_002_00000008, neutral, 2.9280412950001846
S503_001_00000011, neutral, 2.93141310899955
S503_001_00000046, angry, 2.8616125910002665
S503_001_00000060, angry, 2.8703238309999506
S032_005_00000015, disgust, 3.052075739000429
S032_005_00000010, angry, 2.8684735729993918
S032_005_00000007, angry, 2.8637526100001196
S032_006_00000013, happy, 2.8957694240007186
S032_006_00000014, happy, 2.9190043870003137
S032_006_00000016, happy, 3.013725293999414
S032_004_00000013, angry, 2.9286665359995823
S032_004_00000006, neutral, 2.8951219979999223
S032_004_00000007, angry, 2.9179856089995155
S032_002_00000013, sad, 3.0233879239995076
S032_002_00000005, angry, 2.955785201999788
S032_002_00000003, neutral, 3.0146237950002615
S032_001_00000021, surprise, 2.8586293500002284
S032_001_00000015, surprise, 2.9291058870003326
S032_001_00000009, neutral, 2.9702687760000117
S032_003_00000013, angry, 2.98791303499911
S032_003_00000003, neutral, 2.9241071090000332
S032_003_00000004, neutral, 2.9043693500007066
S028_001_00000006, angry, 2.8884224430003087
S028_001_00000023, angry, 2.9327639610000915
S028_001_00000008, angry, 2.8802504619998217
S094_004_00000003, neutral, 2.925508295000327
S094_004_00000002, neutral, 2.8773777019996487
S094_004_00000010, happy, 2.9419137569993836
S094_001_00000008, surprise, 2.9169465539998782
S094_001_00000010, surprise, 2.8817248870000185
S094_001_00000002, neutral, 2.861601702000371
S094_003_00000005, neutral, 2.8788536649999514
S094_003_00000007, neutral, 2.7724242579997735
S094_003_00000009, neutral, 2.776598405999721
S069_005_00000003, neutral, 2.7658676279997962
S069_005_00000007, neutral, 2.83261040600064
S069_005_00000010, neutral, 2.868477683000492
S069_004_00000001, neutral, 2.8036649249997936
S069_004_00000013, happy, 2.8206802020004034
S069_004_00000004, neutral, 2.815191665000384
S069_002_00000011, surprise, 2.8827341280002656
S069_002_00000004, neutral, 2.9298731280005086
S069_002_00000008, surprise, 2.8411357759996463
S069_001_00000005, neutral, 2.8164542760005133
S069_001_00000010, neutral, 2.72044288699999
S069_001_00000004, neutral, 2.8747421839998424
S069_003_00000002, neutral, 2.8614351090000127
S069_003_00000003, neutral, 2.8275161649999063
S069_003_00000010, disgust, 2.8692637390004165
S155_002_00000004, neutral, 2.8922379420000652
S155_002_00000002, angry, 2.8279092200000377
S155_002_00000009, neutral, 2.9120450350001192
S053_004_00000011, happy, 2.802105591000327
S053_004_00000005, neutral, 2.8276981459994204
S053_004_00000003, neutral, 2.8895117210004173
S053_001_00000012, surprise, 2.9303472199999305
S053_001_00000017, fear, 2.815135960999214
S053_001_00000002, angry, 2.9147486460005894
S053_003_00000002, angry, 2.7923940720002065
S053_003_00000004, angry, 3.034806609000043
S053_003_00000008, angry, 2.865351998000733
S022_005_00000021, angry, 2.8915981649997775
S022_005_00000013, angry, 2.7987301279999883
S022_005_00000032, angry, 2.9546730720003325
S022_002_00000008, surprise, 2.8341175349996774
S022_002_00000014, sad, 2.8127709060008783
S022_002_00000011, surprise, 2.921779295000306
S022_001_00000030, surprise, 2.85530390599979
S022_001_00000027, surprise, 2.8645165530006125
S022_001_00000004, angry, 3.0305565349999597
S022_003_00000025, happy, 2.8707889610004713
S022_003_00000028, happy, 2.8879822940007216
S022_003_00000001, sad, 2.8908424979999836
S160_006_00000007, surprise, 2.906035924999742
S160_006_00000006, surprise, 2.8472660350007573
S160_006_00000002, neutral, 2.8011599989995375
S010_005_00000011, angry, 2.761672831999931
S010_005_00000004, angry, 2.836021867999989
S010_005_00000007, angry, 2.945147552999515
S010_004_00000009, angry, 2.9183102019997023
S010_004_00000001, neutral, 2.7806457200003933
S010_004_00000015, angry, 2.9020738499993968
S010_001_00000013, surprise, 2.9006241460001547
S010_001_00000004, neutral, 2.955454868999368
S010_001_00000006, neutral, 2.917360460999589
S010_003_00000013, angry, 2.925555775999783
S010_003_00000002, neutral, 2.8309965170001306
S010_003_00000007, angry, 2.928869979999945
S054_004_00000006, neutral, 2.8744880909998756
S054_004_00000024, angry, 3.008834979999847
S054_004_00000014, angry, 2.9318181830003596
S054_002_00000008, disgust, 2.9247190169999158
S054_002_00000015, fear, 2.964325127999473
S054_002_00000013, fear, 2.9134877390006295
S054_001_00000015, happy, 2.952886647000014
S054_001_00000013, happy, 2.9229415169993445
S054_001_00000014, happy, 2.8428702210003394
S054_003_00000005, surprise, 2.798979332000272
S054_003_00000004, neutral, 2.9141509789997144
S054_003_00000003, neutral, 2.8838759250002113
S066_005_00000011, angry, 2.9396748500003014
S066_005_00000010, angry, 2.918507258000318
S066_005_00000002, neutral, 2.9084222020001107
S066_004_00000009, sad, 2.9026122209997993
S066_004_00000001, neutral, 3.0225308130002304
S066_004_00000008, sad, 2.9354527949999465
S066_002_00000004, neutral, 2.922471608999331
S066_002_00000016, surprise, 2.9357906650002406
S066_002_00000007, surprise, 2.872570110000197
S066_001_00000002, neutral, 2.904449812999701
S066_001_00000006, sad, 2.9048144059997867
S066_001_00000009, sad, 2.914645071999985
S066_003_00000009, happy, 2.920359812999777
S066_003_00000007, happy, 2.974336386999312
S066_003_00000008, happy, 2.8945281460000842
S089_002_00000016, happy, 2.8388188319995606
S089_002_00000018, happy, 2.8581519419994947
S089_002_00000007, neutral, 2.873685554000076
S130_012_00000006, neutral, 2.8803657019998354
S130_012_00000002, angry, 2.8103439800006527
S130_012_00000007, angry, 2.8711473140001544
S130_005_00000003, neutral, 2.8653504789999715
S130_005_00000002, neutral, 2.783834128000308
S130_005_00000008, neutral, 2.8456680910003342
S130_008_00000016, neutral, 2.968511647000014
S130_008_00000017, neutral, 2.8488731460001873
S130_008_00000012, neutral, 2.9097909789998084
S130_006_00000016, surprise, 2.822397276000629
S130_006_00000031, surprise, 2.8544472570001744
S130_006_00000017, surprise, 2.9330284240004403
S130_004_00000014, neutral, 2.869612554000014
S130_004_00000003, neutral, 2.951851460999933
S130_004_00000005, neutral, 2.874701202000324
S130_007_00000015, angry, 2.8652209419997234
S130_007_00000004, neutral, 3.0112495170005786
S130_007_00000014, angry, 2.8416275539993876
S130_002_00000026, sad, 2.8371522759998697
S130_002_00000028, sad, 2.9092462580001666
S130_002_00000015, angry, 2.8857568690000335
S130_013_00000003, neutral, 2.871382182999696
S130_013_00000012, happy, 2.89958285099965
S130_013_00000015, happy, 2.9705624059997717
S130_009_00000003, neutral, 2.9466117199999644
S130_009_00000019, sad, 2.868336776000433
S130_009_00000006, angry, 2.9752166460002627
S130_001_00000006, neutral, 2.83383170200068
S130_001_00000003, neutral, 2.920862498999668
S130_001_00000004, neutral, 2.8936197390003144
S130_003_00000013, happy, 2.825660165000045
S130_003_00000024, happy, 2.820215793999523
S130_003_00000001, neutral, 2.98100407200036
S133_010_00000007, happy, 2.818807738999567
S133_010_00000003, neutral, 2.914439424000193
S133_010_00000006, happy, 2.950872702000197
S133_004_00000011, angry, 2.8229085350003515
S133_004_00000015, angry, 2.939950924000186
S133_004_00000001, angry, 2.8771533690005526
S133_002_00000020, neutral, 2.8798882199998843
S133_002_00000002, neutral, 2.907827387999532
S133_002_00000004, neutral, 2.9979364979999445
S133_009_00000005, surprise, 2.9541252580002038
S133_009_00000002, neutral, 2.8414267389998713
S133_009_00000003, neutral, 2.9024389429996518
S133_001_00000009, neutral, 2.86957049800003
S133_001_00000020, happy, 2.809681424999326
S133_001_00000014, happy, 2.8403695540000626
S133_003_00000031, angry, 2.952204831999552
S133_003_00000003, neutral, 2.8121816650000255
S133_003_00000013, angry, 2.920819164999557
S118_004_00000004, disgust, 2.9130433319996882
S118_004_00000001, neutral, 2.916120201999547
S118_004_00000002, neutral, 2.908468757999799
S118_003_00000001, neutral, 2.934502387000066
S118_003_00000007, neutral, 2.9262045349996697
S118_003_00000003, neutral, 2.879867923999882
S014_002_00000006, sad, 2.961879147000218
S014_002_00000002, neutral, 2.8450125540002773
S014_002_00000001, neutral, 2.871364757000265
S014_001_00000015, surprise, 2.8032631649994073
S014_001_00000009, surprise, 2.954717238999365
S014_001_00000003, neutral, 2.962274109999271
S014_003_00000008, neutral, 2.8847866280002563
S014_003_00000029, angry, 2.8003748129995074
S014_003_00000012, neutral, 2.767040979999365
S011_005_00000016, disgust, 2.933154702000138
S011_005_00000011, angry, 2.8524433309994492
S011_005_00000006, neutral, 2.898837034999815
S011_006_00000010, happy, 2.960500182999567
S011_006_00000005, neutral, 3.0140118129993425
S011_006_00000006, happy, 2.986124942999595
S011_004_00000012, angry, 2.8937628690000565
S011_004_00000004, neutral, 2.8924735350001356
S011_004_00000005, neutral, 2.936488201999964
S011_002_00000006, neutral, 2.9798600719996102
S011_002_00000019, sad, 2.900998275999882
S011_002_00000003, neutral, 2.882564757000182
S011_001_00000001, neutral, 2.75041103500007
S011_001_00000010, surprise, 3.0046999429996504
S011_001_00000004, neutral, 2.963751905999743
S091_002_00000001, neutral, 2.816775869000594
S091_002_00000004, neutral, 2.9375020729994503
S091_002_00000003, neutral, 2.8338150910003606
S091_001_00000002, neutral, 2.8917479250003453
S091_001_00000004, neutral, 2.9042167199995674
S091_001_00000003, neutral, 2.8388414800001556
S091_003_00000015, happy, 2.908428906000154
S091_003_00000021, happy, 2.895777183000064
S091_003_00000006, neutral, 2.8364441089997854
S075_005_00000006, neutral, 2.932784053999967
S075_005_00000004, neutral, 2.9583530720001363
S075_005_00000002, neutral, 2.93972818399925
S075_008_00000010, neutral, 2.890830905999792
S075_008_00000003, neutral, 2.934147682999537
S075_008_00000012, neutral, 2.896465034999892
S075_006_00000024, happy, 2.8670561279996036
S075_006_00000014, happy, 2.882586720999825
S075_006_00000017, happy, 2.8473046279996197
S075_004_00000008, neutral, 2.8958660349999263
S075_004_00000007, neutral, 2.9446342020000884
S075_004_00000010, neutral, 2.962579351000386
S075_007_00000011, surprise, 2.855006720000347
S075_007_00000015, surprise, 2.8974359610001557
S075_007_00000013, surprise, 2.9684681090002414
S075_002_00000013, surprise, 2.94432151699948
S075_002_00000002, neutral, 2.937191349999921
S075_002_00000005, neutral, 2.9292118869998376
S075_001_00000011, surprise, 2.860981608999282
S075_001_00000002, neutral, 2.9549258690003626
S075_001_00000005, neutral, 2.990138609000496
S075_003_00000001, neutral, 2.9198978499998702
S075_003_00000003, neutral, 2.956250109999928
S075_003_00000004, neutral, 2.9551183870007662
S092_004_00000007, happy, 3.019610979999925
S092_004_00000001, neutral, 3.0293189980002353
S092_004_00000024, happy, 2.978677943000548
S092_002_00000008, neutral, 2.863798571999723
S092_002_00000006, neutral, 3.019624276000286
S092_002_00000005, neutral, 2.9053557580000415
S092_001_00000003, neutral, 2.960398886999428
S092_001_00000017, surprise, 2.985644071999559
S092_001_00000008, surprise, 2.9628307760003736
S092_003_00000004, neutral, 2.905091146999439
S092_003_00000005, neutral, 3.003625164999903
S092_003_00000007, angry, 2.9077542940003696
S129_012_00000007, happy, 2.8630009050002627
S129_012_00000004, neutral, 2.9015211089999866
S129_012_00000001, neutral, 2.84893946199918
S129_005_00000015, surprise, 2.99033692500052
S129_005_00000004, surprise, 2.797206868000103
S129_005_00000009, surprise, 2.959662758000377
S129_006_00000001, neutral, 2.837244257999373
S129_006_00000007, neutral, 2.933769201999894
S129_006_00000005, neutral, 2.78874562800047
S129_004_00000002, surprise, 2.862287572999776
S129_004_00000009, surprise, 3.0071719980005582
S129_004_00000005, surprise, 2.942501479999919
S129_007_00000002, surprise, 2.8959193129994674
S129_007_00000001, neutral, 2.990585573000317
S129_007_00000003, surprise, 2.8797001829998408
S129_002_00000004, neutral, 2.884307850999903
S129_002_00000009, neutral, 2.8747936650006523
S129_002_00000006, neutral, 2.9793680910006515
S129_001_00000003, neutral, 2.8522875349999595
S129_001_00000001, neutral, 2.93156827599978
S129_001_00000005, neutral, 2.8543627019998894
S129_003_00000002, surprise, 2.882439109999723
S129_003_00000013, happy, 2.89311629400072
S129_003_00000015, happy, 2.9504102020000573
S129_011_00000014, disgust, 2.8841764620001413
S129_011_00000001, neutral, 2.992549980000149
S129_011_00000008, neutral, 2.8849467390000427
S042_005_00000015, disgust, 2.881845868999335
S042_005_00000003, angry, 2.7919541470000695
S042_005_00000009, angry, 2.8402931279997574
S042_006_00000011, happy, 2.85103159099981
S042_006_00000002, angry, 3.0075430900005813
S042_006_00000003, angry, 2.9219801469998856
S042_004_00000017, angry, 2.9670268130003024
S042_004_00000018, angry, 2.8916865359997246
S042_004_00000015, angry, 2.836013610000009
S042_002_00000016, angry, 2.9954539239997757
S042_002_00000006, angry, 2.9263510360005967
S042_002_00000003, angry, 3.114374867999686
S042_001_00000014, angry, 3.167299701999582
S042_001_00000011, angry, 2.9189376279991848
S042_001_00000019, angry, 6.255697071000213
S042_003_00000006, angry, 3.2491193129999374
S042_003_00000014, angry, 3.2611013679997995
S042_003_00000011, angry, 3.1950449059995663
S072_005_00000008, angry, 2.8326694050001606
S072_005_00000005, neutral, 2.984934979999707
S072_005_00000009, angry, 3.101102960999924
S072_004_00000002, neutral, 3.218022294000548
S072_004_00000007, surprise, 3.102404867999212
S072_004_00000008, angry, 3.0234562579998965
S072_002_00000006, neutral, 3.142363091000334
S072_002_00000008, neutral, 3.394517108999935
S072_002_00000007, neutral, 3.02014323900039
S072_001_00000013, neutral, 3.0555304979998255
S072_001_00000003, neutral, 2.8901227760006805
S072_001_00000008, neutral, 3.2170579980002003
S072_003_00000001, neutral, 2.8804875539999557
S072_003_00000008, surprise, 3.0734431470000345
S072_003_00000012, surprise, 3.1756202759997905
S078_005_00000015, neutral, 2.8091378129993245
S078_005_00000016, neutral, 2.9827849800003605
S078_005_00000017, neutral, 3.2776173500005825
S078_006_00000020, neutral, 3.2978125350000482
S078_006_00000017, neutral, 3.3749024610006018
S078_006_00000009, neutral, 4.626923329999954
S078_004_00000002, neutral, 4.1151585719999275
S078_004_00000005, neutral, 3.2581660900004863
S078_004_00000026, happy, 2.964714312999604
S078_007_00000008, disgust, 3.0656967949998943
S078_007_00000002, neutral, 2.916482609999548
S078_007_00000005, neutral, 3.135931719999462
S078_002_00000009, sad, 2.8859037199999875
S078_002_00000002, sad, 2.897893478999322
S078_002_00000005, sad, 2.9616230899991933
S078_001_00000011, surprise, 2.8265217020007185
S078_001_00000001, neutral, 2.833021219999864
S078_001_00000015, surprise, 2.9920894990000306
S078_003_00000012, fear, 2.8314297759998226
S078_003_00000008, sad, 2.9990189239997562
S078_003_00000015, sad, 2.8151649609999367
S148_002_00000010, neutral, 2.8732407389998116
S148_002_00000013, neutral, 2.974423331000253
S148_002_00000006, neutral, 2.889787757999329
S135_004_00000005, neutral, 2.83365605400013
S135_001_00000001, angry, 2.8530343129996254
S135_001_00000016, angry, 2.9825469609995707
S135_001_00000014, angry, 2.9036436839996895
S058_005_00000001, angry, 2.822193349999907
S058_005_00000009, angry, 2.963658183000007
S058_005_00000007, angry, 2.7963546840001072
S058_006_00000004, angry, 2.936032683999656
S058_006_00000013, disgust, 2.9093037940001523
S058_006_00000003, angry, 2.8848068679999415
S058_002_00000020, happy, 2.7842312020002282
S058_002_00000021, happy, 2.876517201999377
S058_002_00000013, happy, 2.8806215730000986
S058_001_00000011, surprise, 2.8798452569999426
S058_001_00000015, surprise, 2.931218830999569
S058_001_00000001, angry, 2.8823956839996754
S058_003_00000011, angry, 2.772206368999832
S058_003_00000008, angry, 2.906866035999883
S058_003_00000002, angry, 2.9324087209997742
S095_005_00000005, neutral, 2.790126479999344
S095_005_00000011, surprise, 2.935935034999602
S095_005_00000001, neutral, 2.8476752939996004
S095_006_00000010, disgust, 2.8201723319998564
S095_006_00000006, neutral, 2.8304069980003987
S095_006_00000004, neutral, 2.951542165000319
S095_007_00000008, neutral, 2.778183961999275
S095_007_00000017, happy, 2.9200063500002216
S095_007_00000016, happy, 2.8023720169994704
S095_002_00000002, neutral, 2.8295791460004693
S095_002_00000004, neutral, 2.8694033309993756
S095_002_00000009, sad, 2.8786524430006466
S095_001_00000009, surprise, 2.8281516649994956
S095_001_00000005, neutral, 2.8453710530002354
S095_001_00000003, neutral, 2.8790895909996834
S095_003_00000010, neutral, 2.852390312999887
S095_003_00000009, neutral, 2.809527164999963
S095_003_00000004, neutral, 2.896727999000177
S137_005_00000003, neutral, 2.8131496839996544
S137_005_00000025, sad, 2.8897944250002183
S137_005_00000022, sad, 2.9114863319991855
S137_004_00000001, neutral, 2.9331960720001007
S137_004_00000006, neutral, 2.881674887000372
S137_004_00000005, neutral, 2.785787571999208
S137_002_00000003, neutral, 2.8634845349997704
S137_002_00000010, happy, 2.9128748869998162
S137_002_00000011, happy, 2.8445484429994394
S097_006_00000011, happy, 2.7820803320000778
S097_006_00000001, neutral, 2.9112166099994283
S097_006_00000018, happy, 2.8847445720002725
S097_004_00000006, neutral, 2.8934072390002257
S097_004_00000021, angry, 2.8354770349997125
S097_004_00000001, neutral, 2.892093960999773
S097_003_00000006, neutral, 2.7842105169993374
S097_003_00000014, neutral, 2.885452386999532
S097_003_00000031, angry, 3.0737677199995233
S062_005_00000027, disgust, 2.8618905900002574
S062_005_00000009, neutral, 2.8225225360001787
S062_005_00000015, disgust, 2.8708531839993157
S062_004_00000021, happy, 2.8715834610002275
S062_004_00000014, happy, 2.80632938799954
S062_004_00000018, happy, 2.93779401699976
S062_002_00000003, neutral, 2.7978076090003015
S062_002_00000006, neutral, 2.7912642199999027
S062_002_00000014, surprise, 2.780798386999777
S062_001_00000006, neutral, 2.928052980000757
S062_001_00000002, neutral, 2.8028116089999457
S062_001_00000012, fear, 2.9291895729993485
S062_003_00000011, neutral, 2.847727590999966
S062_003_00000023, angry, 2.8942191469996033
S062_003_00000009, neutral, 2.8364891830005945
S112_005_00000005, neutral, 2.8606147760001477
S112_005_00000004, neutral, 3.012045147000208
S112_005_00000012, angry, 2.868174682999779
S112_004_00000003, neutral, 2.854889108999487
S112_004_00000010, happy, 2.785119350000059
S112_004_00000004, neutral, 2.9773762759996316
S112_002_00000002, fear, 2.7874660170000425
S112_002_00000010, fear, 2.8313394789993254
S112_002_00000007, neutral, 2.9553658499999074
S112_001_00000019, surprise, 2.787218997999844
S112_001_00000021, surprise, 2.837262887000179
S112_001_00000006, neutral, 2.968421109000701
S112_003_00000002, neutral, 2.8727963689998433
S112_003_00000010, neutral, 2.909469942999749
S112_003_00000005, neutral, 2.8039667760003795
S050_006_00000022, happy, 2.8017161459993076
S050_006_00000009, neutral, 2.8868823130005694
S050_006_00000021, happy, 2.9282278139999107
S050_003_00000015, neutral, 2.815403035999225
S050_003_00000018, neutral, 2.849039702000482
S050_003_00000014, neutral, 2.8780552950001947
S088_004_00000013, disgust, 2.945114164000188
S088_004_00000010, disgust, 2.8901697199999035
S088_004_00000009, disgust, 2.847514979999687
S088_002_00000006, surprise, 2.8346611090000806
S088_002_00000011, surprise, 2.9310377579995475
S088_002_00000010, surprise, 2.7924597020000874
S088_001_00000004, neutral, 2.930924443000549
S088_001_00000013, surprise, 2.9502346829995076
S088_001_00000008, surprise, 2.826989219999632
S088_003_00000005, neutral, 2.84189773900016
S088_003_00000006, neutral, 2.845723757000087
S088_003_00000016, surprise, 2.8477681650001614
S134_008_00000001, neutral, 2.9603963879999355
S134_008_00000008, disgust, 2.848055776000365
S134_008_00000009, disgust, 2.854247647000193
S134_004_00000005, happy, 2.901636683999641
S134_004_00000008, happy, 2.8884457200001634
S134_004_00000004, happy, 2.858713479000471
S134_002_00000007, surprise, 2.851300239000011
S134_002_00000017, surprise, 2.85370370200053
S134_002_00000002, neutral, 2.8115844049998486
S134_001_00000018, neutral, 2.9558765729998413
S134_001_00000019, neutral, 2.889474312999482
S134_001_00000013, neutral, 2.8989366649993826
S134_003_00000004, neutral, 2.8678015349996713
S134_003_00000011, neutral, 2.8834804430007352
S134_003_00000005, neutral, 2.8904615360006574
S071_005_00000015, happy, 2.953856535000341
S071_005_00000021, happy, 2.9478204980005103
S071_005_00000013, happy, 2.8517511089994514
S071_006_00000009, disgust, 2.94680818300003
S071_006_00000002, neutral, 2.8241847569997844
S071_006_00000001, neutral, 2.884630460999688
S071_004_00000011, neutral, 2.8395230169999195
S071_004_00000001, neutral, 2.988034295000034
S071_004_00000020, neutral, 2.8896276830000716
S071_002_00000010, neutral, 2.8026106469997103
S071_002_00000001, neutral, 2.9056310539999686
S071_002_00000008, neutral, 2.999600201999783
S071_001_00000001, neutral, 2.809068608999951
S071_001_00000010, surprise, 2.9818214790002457
S071_001_00000012, surprise, 2.854606053999305
S071_003_00000004, neutral, 2.850544461000027
S071_003_00000005, neutral, 2.9953056829999696
S071_003_00000014, angry, 2.8230749980002656
S132_005_00000013, disgust, 2.9237167020000925
S132_005_00000010, angry, 2.779159072000766
S132_005_00000011, disgust, 2.903432998000426
S132_008_00000010, surprise, 2.829367906000698
S132_008_00000001, neutral, 2.8915036830003373
S132_008_00000008, fear, 2.749740997999652
S132_006_00000009, happy, 2.925276479999411
S132_006_00000017, happy, 2.8868889980003587
S132_006_00000002, neutral, 2.886482775999866
S132_004_00000008, surprise, 2.8950360349999755
S132_004_00000004, neutral, 2.830404590999933
